DATE,Top100_Liquidity_Index,NIFTY50_Liquidity_Index_Raw,NIFTY50_Liquidity_Index_30D,NIFTY50_Liquidity_Index,Top100_Normalized,NIFTY50_Normalized
2017-08-21,0.05595372595092291,0.38098577823289526,0.7861140533035712,0.2755137948204071,0.03675569004544891,0.11401271552164625
2017-08-22,0.15205147802285104,0.7962536088344885,0.8022647900674117,0.5758190093786874,0.13564061909298045,0.4816059015354098
2017-08-23,0.014281250052872153,0.8248661933536279,0.7980936335913403,0.5965104949691777,-0.006125436032602925,0.506933630601833
2017-08-24,0.29326323366006507,1.0489725290195313,0.7989963907728974,0.7585753029234129,0.2809480184420472,0.7053115348424686
2017-08-28,-0.02383214897383693,0.9915104912964589,0.7986958959705446,0.7170210377100819,-0.0453442593376002,0.6544464016322532
2017-08-29,0.2047564914074816,0.6192383751575652,0.7912601870385255,0.44780861750117934,0.18987426552715997,0.3249128255848706
2017-08-30,0.10450295975830862,0.8931717788442399,0.7863506407302677,0.6459063835853774,0.08671302449758071,0.5673974227444966
2017-08-31,0.8683045118690762,0.8948113689562904,0.7920263758037133,0.6470920700847956,0.8726675412102659,0.5688487804193066
2017-09-01,0.3434551366197529,0.8118985879498316,0.7875954485143165,0.5871328373802125,0.3325956653007833,0.4954547655560019
2017-09-04,0.13174841562235518,0.4725085726343772,0.773498587888038,0.34169944751084924,0.1147486955918155,0.19502827489735078
2017-09-05,0.31454086484736643,0.8702450001020287,0.777858429659471,0.6293266470829479,0.30284277669488324,0.5471027429695839
2017-09-06,0.28889140081354586,0.9539070176245666,0.7800994682477125,0.6898276979013735,0.2764493868766372,0.6211599785731622
2017-09-07,0.2243212026287904,0.9798543479214659,0.7830478609282921,0.7085917774129903,0.2100064230359693,0.6441284367813767
2017-09-08,0.19541247070132647,0.9539108946155521,0.784453457339968,0.68983050158739,0.1802592349502197,0.621163410467866
2017-09-11,0.26891825761265115,0.9027707243421357,0.793226104254981,0.6528479600207657,0.2558969514065717,0.5758943654352711
2017-09-12,0.452226802357963,0.8550481244973194,0.795770984018273,0.6183368697566466,0.4445220966376377,0.5336505381289219
2017-09-13,0.5271056185744212,0.8667760396258384,0.7955542545939468,0.6268180325375174,0.5215726651377782,0.5440320350080466
2017-09-14,0.39686888737033743,0.9471838064879361,0.7972985602645687,0.6849657384281788,0.3875586050080587,0.6152086227978376
2017-09-15,0.7691269036841314,0.8666633779789996,0.8009508325880285,0.6267365601056717,0.7706134292563089,0.5439323074330908
2017-09-18,0.30000401693638906,1.0178473306798446,0.8091492150286161,0.7360667947347875,0.2878843084346078,0.6777596515038995
2017-09-19,0.4394813175448076,0.9791350940417698,0.8170300732262792,0.7080716415518736,0.431406947383346,0.6434917565338188
2017-09-20,0.36796186658868185,1.0562013337343876,0.8189877418554409,0.7638028876071337,0.3578131776974386,0.7117104397428454
2017-09-21,0.3680332370912667,0.6723773083910219,0.8265640868355537,0.4862365851165695,0.3578866181987201,0.3719511664560165
2017-09-22,0.3099042129192937,0.419362992141492,0.8140174245601574,0.303266672861247,0.2980716453516402,0.14798404990253455
2017-09-25,0.3555489819062493,0.4007438983233435,0.8083967213077164,0.28980208313889927,0.34504027516191615,0.13150251313772615
2017-09-26,0.21601793784951742,0.7899844638641771,0.8092078289082489,0.5712854125366711,0.2014623340135048,0.4760564830555809
2017-09-27,0.13167537953595682,-0.014337520435315554,0.7801242405082381,-0.010368325772607252,0.11467354119885939,-0.23592566196451156
2017-09-28,0.8469205045130158,0.6870661786921431,0.7867569955982099,0.49685899316827575,0.850663321501014,0.38495368732335616
2017-09-29,0.29933913452362837,0.7856933495363607,0.7835401188216294,0.5681822489541654,0.2872001420644977,0.4722580082615517
2017-10-03,0.09083213459636763,0.8648061607890825,0.7863152402411152,0.6253934943404006,0.07264569672962308,0.5422883072634361
2017-10-04,0.17626292463100163,0.723035745851748,0.7977169058284104,0.5228707566313524,0.1605542838600093,0.41679378380417537
2017-10-05,0.24849141307549963,0.8594813647412864,0.7998244976919702,0.6215428131612303,0.23487765564604957,0.53757482213446
2017-10-06,0.4170480083894974,0.7698442255988598,0.7979904321001446,0.5567207915190521,0.40832299238652353,0.4582284361772588
2017-10-09,0.35261654789225433,0.9107205427492955,0.7933820325578034,0.65859695319224,0.342022790120295,0.582931508361284
2017-10-10,0.2204329497742335,1.034575839772771,0.7948175441736804,0.7481641886145727,0.20600539700412274,0.6925676513092797
2017-10-11,0.3977301786181858,0.5941025218319862,0.7939796823961612,0.42963136593052875,0.38844487676880707,0.3026626830834909
2017-10-12,0.38814990394864013,0.5096175078126776,0.7811945400284426,0.368535156707501,0.3785867400223324,0.22787693474178927
2017-10-13,0.44542335116221404,0.8620949256656134,0.7801039919187532,0.62343283669858,0.4375213211328535,0.539888334321577
2017-10-16,0.34693196533974596,0.8781065815554454,0.7823109250389404,0.6350118307912923,0.3361733344332475,0.5540617789473566
2017-10-17,0.5506830139656461,1.0433792494782068,0.8013399476004014,0.7545304651368968,0.5458338889449887,0.7003603893519005
2017-10-18,0.4700424100485958,0.9336156225463201,0.8034523016818778,0.6751537662755313,0.46285442038552593,0.6031981283747712
2017-10-19,-1.8179826352955888,0.613135158581125,0.792093239713763,0.4433950134884911,-1.891531498012318,0.31951028616105936
2017-10-23,0.20564510906778954,0.6883956394119497,0.7823779494301124,0.4978204063991777,0.19078865626362762,0.38613051987733915
2017-10-24,0.24420732303981887,0.9545435247583438,0.7823990371015389,0.6902879945997716,0.23046931174540927,0.6217234117793575
2017-10-25,0.7240107125778141,0.7688321403378886,0.7779344176347306,0.5559888916244542,0.7241887079672634,0.4573325429291375
2017-10-26,1.234857269219288,0.8428550247269926,0.7775279809757197,0.6095193039043775,1.2498516336708534,0.5228572619306069
2017-10-27,0.6863046547254442,0.9870473000930886,0.7815370229912948,0.713793434960307,0.6853890401810396,0.6504956051743174
2017-10-30,0.6306512379430762,1.0547306816253805,0.7851219188292096,0.762739370366956,0.6281214761525074,0.7104086252163394
2017-10-31,0.608810576993906,1.0316037057165928,0.7906199297537959,0.7460148592187861,0.6056473582699853,0.6899367318244071
2017-11-01,0.7539639048147514,0.8976325876866631,0.7866127716540233,0.649132263506263,0.755010649430365,0.5713461103474087
2017-11-02,0.6515773614886076,1.0431434545999325,0.7887463836726287,0.7543599476388057,0.6496545317903845,0.7001516648031556
2017-11-03,0.6086318483725918,0.9414604695877509,0.7849216882010741,0.6808268483212578,0.6054634458822721,0.6101423511275247
2017-11-06,0.4927952746354491,0.8313217773972854,0.7902198371679496,0.6011789171499209,0.4862671990592148,0.5126480840974238
2017-11-07,0.7445599562767125,0.4539705491323849,0.7913734224009794,0.3282934846237474,0.7453339529010373,0.1786185012059397
2017-11-08,0.5003803127267613,0.7208521019916461,0.8020436958565894,0.5212916320529404,0.4940722302624508,0.4148608322377334
2017-11-09,0.49664940804981833,0.6933647580373844,0.7988230389956964,0.5014138757820935,0.49023311606562264,0.3905291609773677
2017-11-10,0.6970304663634258,0.7677309401790416,0.8248919876828417,0.5551925473723721,0.6964259385468321,0.45635776558064167
2017-11-13,0.29885068203392884,0.5806260613667029,0.8213439837719936,0.41988572455577994,0.28669752271341364,0.2907333818625285
2017-11-14,0.30288177306361075,0.8771932423343549,0.8243939801985934,0.63435134011385,0.29084552973605327,0.5532532952425014
2017-11-15,0.41250186426698887,0.7918967203726703,0.8219636655180463,0.5726682805528177,0.40364499389746805,0.477749203778528
2017-11-16,0.15807410995533036,0.715052568637345,0.8216975596108995,0.5170976396943746,0.14183792879567625,0.4097271118144293
2017-11-17,0.5506291243544834,0.8361453118759298,0.8209196911820543,0.6046671058556053,0.5457784363432231,0.5169178547759844
2017-11-20,0.3618549191782081,0.9717420702681998,0.827649619337699,0.7027253001621733,0.351529107067673,0.6369474856730949
2017-11-21,0.4872387814539416,1.0167430573848397,0.8311837031588838,0.7352682281125982,0.480549547791002,0.67678215382932
2017-11-22,0.47991840322425156,0.9144302439123833,0.8271788499635375,0.661279661848276,0.47301685252772274,0.5862153188787588
2017-11-23,0.5254532526821752,0.8663924143389933,0.8362551797137712,0.6265406099548216,0.5198723747512456,0.5436924516571704
2017-11-24,0.4646034795140482,1.0008776447023673,0.8526305176100942,0.7237949913035651,0.4572577414996282,0.6627381630224125
2017-11-27,0.43741348478420083,0.8637247887965012,0.8526848463811236,0.6246114890312512,0.42927914010995927,0.5413310817171108
2017-11-28,0.49990370260677647,0.9588586243942633,0.8553765811424177,0.6934085034052042,0.49358179675196906,0.6255431182585148
2017-11-29,0.3864720062364941,0.9836770519120407,0.8533865078902121,0.7113562052291765,0.37686017730221394,0.6475122768853578
2017-11-30,1.0012684436037445,0.5954287884443847,0.8421136134201477,0.43059046930971623,1.0094879003964232,0.3038366882281924
2017-12-01,0.39683826460129795,0.27486764478175507,0.8308380296268353,0.19877337216738739,0.3875270940696817,0.02007742871499063
2017-12-04,0.2824118036897914,0.7549821513654926,0.8330575800252866,0.5459731292574059,0.2697818583650497,0.4450725959805789
2017-12-05,0.34547252199066,0.785822276413525,0.8274335384137927,0.5682754837550722,0.33467156203054615,0.4723721337440649
2017-12-06,0.20053097585673357,0.8351928652470663,0.829645562577432,0.6039783342528983,0.18552619498007566,0.5160747533724762
2017-12-07,0.1683239497521491,0.5388458359291847,0.8195119229508383,0.38967192363089054,0.15238505044216752,0.25374971722686074
2017-12-08,0.403167767617946,0.8363043439796751,0.8144871577470578,0.6047821115616041,0.39404017521063184,0.5170586292674964
2017-12-11,0.19931639978198934,0.9817300528802417,0.8120538034555533,0.7099482127989849,0.18427639187454603,0.6457888022395424
2017-12-12,0.3350641384460145,0.697673367091985,0.8009227921680664,0.5045296908567048,0.3239612983030305,0.3943431220236013
2017-12-13,0.5617634568492781,0.5175999400419946,0.7882550372465773,0.37430773490083047,0.557235704125255,0.2349429472741416
2017-12-14,0.4886662240617237,0.4613572182906749,0.7688621627029355,0.33363523060786987,0.4820183913169599,0.18515714699025632
2017-12-15,0.39390532497622033,0.9837546751091243,0.770271969553648,0.7114123392447133,0.3845090887524562,0.6475809885847043
2017-12-18,0.6566851725775984,-0.864014539055795,0.713760759005212,-0.6248210249195947,0.6549104875878208,-0.9880558761082399
2017-12-19,0.4768203871908765,0.8849726590942428,0.7281274960039406,0.6399771055766647,0.4698289829985884,0.5601395994090277
2017-12-20,0.383199843756691,0.936009526033001,0.7352994101386524,0.6768849422714134,0.37349311045963957,0.6053172008018447
2017-12-21,0.5052081224870665,0.9859414827985213,0.7450519676306903,0.7129937517789101,0.49904006369569726,0.6495167407583806
2017-12-22,0.5395849105723055,0.9475857040898339,0.7510471264277166,0.6852563748239563,0.5344139010373503,0.6155643807185004
2017-12-26,0.5495595988974925,0.8735897464456521,0.760812582597015,0.631745434897332,0.5446778908398286,0.5500634971485899
2017-12-27,0.5046876921079172,0.7839819128337331,0.7577055382803277,0.5669446058517826,0.498504538982509,0.47074305231307767
2017-12-28,1.2656940560503793,0.8723245166545439,0.7603864648230567,0.630830470924963,1.281582797117465,0.5489435215191768
2017-12-29,0.5175949018688621,0.9713385211774588,0.7689293299077272,0.7024334694752061,0.5117861037839139,0.636590265862055
2018-01-02,0.4684037319633474,0.7318217156398004,0.7654518766998561,0.5292244212975542,0.46116821480113046,0.42457108411162287
2018-01-03,0.4751827604210645,0.835888487961088,0.7609234239562858,0.6044813809928378,0.46814385922152035,0.5166905154201655
2018-01-04,0.5862397706441224,0.8565016284867326,0.7555820429930156,0.6193879861572831,0.5824219181704774,0.5349371732183246
2018-01-05,0.6360893015976767,1.0096559109303807,0.7587562318936155,0.7301430850608741,0.6337172630158528,0.6705086441737163
2018-01-08,0.4772277817306717,1.026058615148854,0.7640784385872775,0.7420048697855147,0.4702481934306061,0.6850282429930493
2018-01-09,0.5661177597887971,0.965464579397411,0.7628980030771123,0.6981856678961514,0.5617162973539448,0.6313906794403014
2018-01-10,0.6343766035100274,0.9128273571777554,0.7645347553564874,0.6601205177747808,0.6319548905854314,0.5847964508659211
2018-01-11,0.42606589295302183,0.9639583371854793,0.7647047457828613,0.6970964133059858,0.41760242771145695,0.6300573607173214
2018-01-12,0.6433036673463207,0.741227569238293,0.756623096360403,0.5360263613344386,0.6411408710586678,0.43289710273541093
2018-01-15,0.4780346391495555,0.8835725936654375,0.7662278898677715,0.6389646338222696,0.4710784525875329,0.5589002678892789
2018-01-16,0.4298129944635785,0.8609570437618932,0.7857642031671095,0.6226099656643762,0.421458208507744,0.5388810864601427
2018-01-17,0.544147526714048,0.5299030470408033,0.7782615663562864,0.3832048536149342,0.5391088492928477,0.24583360136841265
2018-01-18,0.5984805266806542,0.7243863516406661,0.7762137021971912,0.5238474611370617,0.595017699716487,0.41798933387671
2018-01-19,0.4683029330766887,0.6562570467770585,0.7702491749148576,0.4745790516743479,0.4610644923878543,0.3576815845395273
2018-01-22,0.49488615817311904,0.7764771506859958,0.7781702187400845,0.561517459704391,0.4884187256642741,0.4640998711541477
2018-01-23,0.7664177648517285,0.772991453082658,0.7760597890435174,0.5589967415328457,0.7678257157516105,0.4610143475641425
2018-01-24,0.8022057785687663,0.958037314756476,0.7752700311060585,0.6928145648700733,0.8046517092931924,0.6248160987202551
2018-01-25,1.348374821123605,0.8450751672451372,0.7801834244444968,0.6111248228637813,1.3666615987708273,0.5248225219423615
2018-01-29,0.55239715366991,0.7752965502990048,0.7887733114530638,0.5606636963584335,0.5475977448040397,0.4630548090865311
2018-01-30,0.6027545218981868,0.8114974768065564,0.8004446534035933,0.5868427697200991,0.5994156560133092,0.4950997038049181
2018-01-31,0.6536654554344967,0.862326216560787,0.7963970381186487,0.62360009709484,0.6518031878955687,0.5400930719650627
2018-02-01,0.8435207812615908,-0.0011996678913597236,0.8251575338241298,-0.0008675522083942428,0.8471649941702479,-0.22429609492818353
2018-02-02,0.6891462645950915,0.07223611926556045,0.7980663158298404,0.05223829465305658,0.6883130668547387,-0.1592910717138057
2018-02-05,0.49384442939312456,0.643106691530261,0.7883028880130826,0.46506923665162847,0.4873467830404818,0.346040950167777
2018-02-06,0.5725861402660215,-0.5316941687039853,0.737715032962999,-0.3845001217183718,0.568372283896315,-0.6938874028654999
2018-02-07,0.5839733970240172,0.32565832078362245,0.7169841201861252,0.23550317334703685,0.5800898116457425,0.06503710301548192
2018-02-08,0.5159411490025809,0.3814128807993472,0.7005782246645818,0.275822658446253,0.5100843861961604,0.11439078476175402
2018-02-09,0.4669889149700177,0.7948660455547498,0.7009410290886157,0.5748155786823306,0.4597123630773989,0.480377636860884
2018-02-12,0.4849428866710211,0.8775737798061893,0.7011160045270038,0.6346265297112748,0.4781870638846171,0.5535901452736407
2018-02-14,0.37950133809376857,0.513699912141215,0.6858613842257956,0.3714873895015006,0.36968733496359846,0.23149066039819155
2018-02-15,0.45563310957319025,0.6664759502688623,0.6836831920467643,0.4819689571269585,0.4480271988905991,0.36672731121350893
2018-02-16,0.5146548414685994,0.23283739429483521,0.663581488924556,0.1683787630493935,0.5087607711636687,-0.017127556951876774
2018-02-19,0.23007754187424034,0.1853971297796563,0.6412113389676535,0.13407184649076298,0.21592971661555052,-0.05912146231460872
2018-02-20,0.357737536447587,0.7958514309182367,0.6340845229672485,0.5755281702706938,0.34729230557751684,0.48124989548176195
2018-02-21,0.49828224669017107,0.8430238714701858,0.6279833648446264,0.609641407168116,0.4919133128404285,0.5230067242961084
2018-02-22,1.0391746083115887,0.9777381350389185,0.62839248336601,0.7070614162414454,1.0484934788494304,0.6422551748081292
2018-02-23,0.3263554178877131,0.6895697021787885,0.620950561532711,0.49866944199769647,0.3149999938402805,0.38716979487347164
2018-02-26,0.3869317123901986,0.8561472664519041,0.6173568591749252,0.6191317255970892,0.37733321657120494,0.5346234935644102
2018-02-27,0.5085897688384369,0.7311847456598224,0.6170220983889761,0.5287637898871524,0.5025197898319426,0.42400724119608557
2018-02-28,0.5427097255536169,0.8777393094031114,0.616827655580232,0.634746234146476,0.5376293467793314,0.5537366713164213
2018-03-01,0.4071174657907262,0.8161879385721705,0.6153353520739079,0.5902347255209123,0.3981044286937123,0.499251679126002
2018-03-05,0.267170138291675,0.6636239613300632,0.6197927158835499,0.4799065119119194,0.2540981304009361,0.3642027436375173
2018-03-06,0.4587180956303885,-0.04520237643341379,0.5941397582810805,-0.032688564711875936,0.45120166052785304,-0.2632470914519837
2018-03-07,0.4379887940965151,0.6887580321016613,0.5952231244585673,0.49808247441027437,0.42987113544077615,0.38645130823025875
2018-03-08,0.5107333201069266,0.548150306490238,0.5876122296520421,0.3964005474786382,0.504725511719544,0.261985992049194
2018-03-09,0.28525041485760827,0.7686245362715713,0.5874666657583391,0.5558387606027753,0.2727027993638881,0.45714877275831434
2018-03-12,0.3561464285842434,0.4781397509612991,0.5714700802984999,0.34577169219503867,0.3456550499208399,0.20001296821974496
2018-03-13,0.6087300571387531,0.7133223883341775,0.5670783210014679,0.5158464419639496,0.605564503052334,0.40819556411640934
2018-03-14,0.5002192817356228,0.7817790480699015,0.5672944042604978,0.5653515814786041,0.49390652879920255,0.4687930864904874
2018-03-15,0.5378792187367561,0.8364701480918015,0.5681268266366727,0.6049020145153067,0.5326587380652862,0.5172053983098815
2018-03-16,0.7678664561805181,0.32753873409392187,0.5503005772211105,0.23686301362599524,0.7693164242871433,0.06670163628490056
2018-03-19,0.27496490534173185,0.3899301426313671,0.5633382375718681,0.28198200418273434,0.2621189734494809,0.12193022601442688
2018-03-20,0.39646922963837844,0.6376781100880846,0.5821863039326189,0.46114350199412274,0.3871473557788522,0.34123559468195963
2018-03-21,0.36838585520951056,0.7151927282944772,0.5845891718247594,0.5171989975959643,0.3582494634979246,0.40985118050244007
2018-03-22,0.2687030715085295,0.6714615083725135,0.6246943610606427,0.48557431488809494,0.2556755241392392,0.3711405044645319
2018-03-23,0.5324003992602554,0.84323671066355,0.6419469740566403,0.6097953240259113,0.5270210133160902,0.5231951285774707
2018-03-26,0.44167131635689494,0.18091408226046723,0.635263680772011,0.13082988444141594,0.43366046395869046,-0.06308983549257068
2018-03-27,0.5923482902431589,0.8823072715373546,0.6381783883047644,0.6380496030754651,0.5887076065878721,0.5577802105235978
2018-03-28,0.9662065696028298,0.9449184392994157,0.6404232102878721,0.6833275147819686,0.9734091072082239,0.6132033301145281
2018-04-02,-0.232629152124546,0.7338844077545587,0.6477626934749835,0.5307160783738868,-0.2601971190219883,0.4263969697457954
2018-04-03,0.32181366315562293,0.7815220654218766,0.651597563980084,0.5651657418262981,0.3103265120495943,0.4685656066247803
2018-04-04,0.3432149029772033,0.2752396747372645,0.6530109733281648,0.1990424094666396,0.33234846402722423,0.02040674793155543
2018-04-05,0.2700889093907511,0.6665132143668369,0.6690481761477376,0.4819959050437315,0.2571015562544576,0.3667602972227516
2018-04-06,0.41860220029609563,0.9287442058401307,0.6734779353118008,0.671630951043165,0.40992226139226656,0.5988859725671936
2018-04-09,0.3326224111278852,0.881333394701626,0.6747549194195153,0.6373453339976434,0.3214487521986647,0.5569181391989015
2018-04-10,0.30339205231951555,1.0426387776786095,0.6769182741741718,0.7539949853181728,0.2913706089072789,0.6997049270986047
2018-04-11,0.3991035436346141,0.872239207369714,0.6830072576805359,0.6307687786358023,0.3898580742607133,0.5488680061300804
2018-04-12,0.38963380376407947,0.8586972503032089,0.6830922571422461,0.6209757727183816,0.380113678215991,0.5368807276170138
2018-04-13,0.4128567351362926,0.887749713524029,0.6883110894043863,0.641985361128675,0.4040101572855343,0.5625978353000667
2018-04-16,0.2715416662922652,0.4491484455609761,0.6740247272763151,0.32480633069338805,0.25859644827879974,0.17434999715992536
2018-04-17,0.31133997403661245,0.9094220774238625,0.6771325319047049,0.6576579546004498,0.2995490486535302,0.5817821127887619
2018-04-18,0.32700042214873676,0.794018823617094,0.6814790273142726,0.5742029014003036,0.31566370552147505,0.4796276798731913
2018-04-19,0.48690913054233,1.078381429587562,0.7189318208483051,0.779842652677453,0.4802103358291991,0.731344159236473
2018-04-20,0.4792246563964262,0.978712694990541,0.7285969762779344,0.707766179321571,0.47230298457173653,0.6431178508238933
2018-04-23,0.4724547503693141,0.5702019920216497,0.7293320324623148,0.41234745130041695,0.4653367271649205,0.2815060433127896
2018-04-24,0.4980902681145518,0.8992411567391132,0.7336859198112328,0.6502955168064959,0.49171576620255764,0.5727700083220163
2018-04-25,0.35446357715740967,0.8381303637579958,0.7456856069044561,0.6061026165969251,0.3439233898106696,0.5186750136309676
2018-04-26,0.9098383240136324,0.9230400159622841,0.7526761944920596,0.6675059073029208,0.9154059817922459,0.5938366497535592
2018-04-27,0.4830409801665671,-1.7072434041736906,0.6697087794172732,-1.2346106753582513,0.4762299953196084,-1.734478214237381
2018-04-30,0.21195984117594688,0.9649986368227725,0.6739930623749723,0.6978487167178097,0.19728653808714755,0.6309782292024327
2018-05-02,0.29634728186454984,0.7531422810459685,0.6881798472733738,0.5446426080603662,0.28412151502551963,0.4434439511813267
2018-05-03,0.23482834884658968,0.8597264553450856,0.7038397243638311,0.621720052959106,0.22081831390581444,0.5377917752169611
2018-05-04,0.39617877456821693,0.7110991784542426,0.7062870933093698,0.5142387048102319,0.38684847647746207,0.40622758889001487
2018-05-07,0.272900792461412,0.7563585310315499,0.7076592867339389,0.5469684724081869,0.25999499394615444,0.44629096097137916
2018-05-08,0.4220565241270912,0.9106407025527427,0.7156319265399465,0.6585392159306721,0.41347677291382146,0.5828608341841384
2018-05-09,0.32692315316520126,0.8546057980425443,0.7160108961192463,0.6180169968189486,0.3155841954622932,0.5332589927724387
2018-05-10,0.38443681563691795,0.8215132496237905,0.7373642016980236,0.5940857791304094,0.37476595892875336,0.5039656201340098
2018-05-11,0.5334326701628812,0.7895951506221222,0.734273797667516,0.5710038766505026,0.5280832237503944,0.4757118647527448
2018-05-14,0.3472122009464017,0.9329240585317038,0.733873984975259,0.6746536546259261,0.3364616978703028,0.6025859590692486
2018-05-15,0.5615039724359094,0.4679351879243362,0.7250090109809181,0.3383921571902463,0.5569686937399788,0.19097993565085733
2018-05-16,0.37467070919852924,0.7785747659321389,0.7249107676645935,0.5630343718033638,0.3647166006304669,0.4659566705846351
2018-05-17,0.5021238727723554,0.6462341841730175,0.737277251312452,0.46733091521158776,0.49586635975748444,0.34880939236355213
2018-05-18,0.31501403414906987,0.7980584937688129,0.7416620939591845,0.5771242305335985,0.303329669591102,0.48320357743155457
2018-05-21,0.1344607827644063,-2.0403310681436064,0.6426929181597266,-1.4754864548528792,0.11753973103863663,-2.029325892284594
2018-05-22,0.16611481146733903,0.9004543021418354,0.6433302817410669,0.6511728154162318,0.1501118392812434,0.5738438790888382
2018-05-23,0.25942815725168555,0.6310686991475378,0.6296112791233646,0.45636383830640265,0.24613160434470044,0.3353849743201799
2018-05-24,0.3817553920931035,0.6380553390268686,0.6218051501786029,0.4614162989917496,0.3720067645546955,0.3415695160147615
2018-05-25,0.09083041956586661,0.7066727067982446,0.6167376653951042,0.5110376561798458,0.07264393195713098,0.4023092964076168
2018-05-28,0.35157341834896527,0.9013336665497242,0.6171904638292941,0.6518087368571087,0.34094940610608504,0.5746222884443009
2018-05-29,0.3574488419162061,0.709626216019815,0.625873056177922,0.5131735168343989,0.34699523787680053,0.40492372927400405
2018-05-30,0.3115714107915443,0.7770802623205698,0.6214616623411455,0.5619536061031163,0.29978719789840846,0.46463374281705455
2018-05-31,1.1706124738131973,0.5486227438842785,0.6132817930167183,0.39674219545261474,1.18374351044806,0.2624041914715181
2018-06-01,0.2708855518470087,0.8132873625463606,0.604445324115345,0.588137144052799,0.2579213041784706,0.49668410248261496
2018-06-04,0.04800443440916842,0.4148771838357601,0.5856508070768524,0.30002271432063815,0.028575840744747536,0.14401323288894075
2018-06-05,0.033851033361356,0.7971866649371293,0.5932169628407016,0.5764937585223726,0.01401194067196919,0.4824318385337138
2018-06-06,-0.007214055789435276,0.6458793672035044,0.5847715698561814,0.4670743256606847,-0.028244182280492268,0.34849531000353373
2018-06-07,0.23201516824699892,0.7536487659541862,0.5819555165960543,0.5450088778453686,0.21792354105222875,0.4438922893076147
2018-06-08,0.2960369410354182,0.887589320870654,0.5807738267596666,0.6418693715271796,0.2838021732073441,0.5624558564562399
2018-06-11,0.2907500072780082,0.8716775712669611,0.666737859274355,0.6303626256956707,0.27836189954632046,0.5483708484184121
2018-06-12,0.2425469638003884,0.9056182270650988,0.6647585122824327,0.6549071609825544,0.2287607961761626,0.5784149618335052
2018-06-13,0.21594989631771688,1.0038237253999054,0.6731145604275639,0.7259254799443502,0.20139231903501348,0.6653460201932722
2018-06-14,0.278241318096019,0.9375863383291749,0.6757098898603668,0.6780252303458223,0.2654904138396329,0.6067129878409144
2018-06-15,0.4158516542727664,0.8704256055678272,0.681020770764153,0.629457253788212,0.40709193974067054,0.5472626141026024
2018-06-18,0.05393377201176534,1.0393099932696157,0.6904524861720885,0.7515877405414393,0.03467715024981068,0.6967583023511923
2018-06-19,0.030392909523647628,0.7895312071712278,0.6864155029927047,0.5709576352845085,0.010453518929976523,0.4756552623022133
2018-06-20,0.15929330796305372,0.9512701145598466,0.6896376468766147,0.6879207942544598,0.14309248788669826,0.6188258040300351
2018-06-21,0.019034869673962434,0.8151960577548133,0.6894270738143154,0.589517436678092,-0.0012339445167698572,0.49837367075904015
2018-06-22,0.19402636393096032,0.5805969724889699,0.6824604678765438,0.4198646886338396,0.17883292614814314,0.29070763252088566
2018-06-25,-0.011584019885078229,0.8491585410568265,0.6796682839607145,0.6140777567495209,-0.03274089089459672,0.5284371057808195
2018-06-26,0.2402676050639744,0.8780682710609675,0.6933393867319356,0.634984126162096,0.22641532792051117,0.5540278666727111
2018-06-27,0.10155923173679327,0.5379188075022837,0.6853175214509405,0.3890015334630829,0.08368391788200767,0.2529291158995772
2018-06-28,0.8311354150561779,0.6557012184588391,0.6856330892604678,0.4741770986935002,0.834420408245561,0.3571895678521886
2018-06-29,0.012207353021703619,0.6632497090631821,0.6811394631036135,0.4796358675252791,-0.008259483461990126,0.3638714572410816
2018-07-02,0.21601488705135227,0.5562969763180415,0.767693731252335,0.40229189578517527,0.2014591947313302,0.26919738695321577
2018-07-03,0.19518453890810467,0.8093747166825633,0.7646577450703592,0.5853076738433778,0.18002469232342083,0.4932206462434615
2018-07-04,0.2670527037366018,0.7122483115028948,0.7673637321488712,0.5150697122259317,0.25397728982562845,0.4072447962135289
2018-07-05,0.34054678698850527,0.9498032869567854,0.7777553304132017,0.686860042745201,0.329602963174764,0.6175273749387157
2018-07-06,0.3356859027002535,-1.0248525931983499,0.7200378204133152,-0.7411327225737182,0.3246010959344953,-1.1304289866592434
2018-07-09,0.11277105233666272,0.9788889521767254,0.7226229966008819,0.7078936415235862,0.09522092120006559,0.6432738728796674
2018-07-10,0.24650880278228096,0.8393431729608193,0.7269468951655821,0.6069796720802371,0.2328375425950482,0.5197485867951755
2018-07-11,0.18276726826790196,0.9925108218861197,0.7341279138177671,0.7177444370928902,0.16724727662173633,0.6553318896990454
2018-07-12,0.36319758367439725,0.8652054284719276,0.7446806699706888,0.6256822288830916,0.35291071361494086,0.5426417371917712
2018-07-13,0.2709234886094099,-0.7004180465579908,0.6942238230005436,-0.5065145341197589,0.257960341242059,-0.8432410085303086
2018-07-16,-0.08286382979942648,0.7685417506820379,0.7060126418954197,0.5557788933498962,-0.10608806909524951,0.4570754913327617
2018-07-17,0.07106200146213451,0.7719303355736875,0.7051707642499715,0.5582293834624137,0.052302159340989654,0.4600750511941531
2018-07-18,0.1151943459491615,0.6275478529944594,0.7045597137763367,0.4538177020986083,0.0977144989557026,0.3322683373945613
2018-07-19,0.07023587907971116,0.8943747886177023,0.709250581198454,0.6467763525102805,0.05145207646798586,0.5684623214986141
2018-07-20,0.17534158439415265,0.8142724380539835,0.706806685104565,0.5888495115656985,0.15960622147576897,0.497556086820498
