DATE,Top100_Liquidity_Index
2018-03-13,0.6087300571387531
2018-03-14,0.5002192817356228
2018-03-15,0.5378792187367561
2018-03-16,0.7678664561805181
2018-03-19,0.27496490534173185
2018-03-20,0.39646922963837844
2018-03-21,0.36838585520951056
2018-03-22,0.2687030715085295
2018-03-23,0.5324003992602554
2018-03-26,0.44167131635689494
2018-03-27,0.5923482902431589
2018-03-28,0.9662065696028298
2018-04-02,-0.232629152124546
2018-04-03,0.32181366315562293
2018-04-04,0.3432149029772033
2018-04-05,0.2700889093907511
2018-04-06,0.41860220029609563
2018-04-09,0.3326224111278852
2018-04-10,0.30339205231951555
2018-04-11,0.3991035436346141
2018-04-12,0.38963380376407947
2018-04-13,0.4128567351362926
2018-04-16,0.2715416662922652
2018-04-17,0.31133997403661245
2018-04-18,0.32700042214873676
2018-04-19,0.48690913054233
2018-04-20,0.4792246563964262
2018-04-23,0.4724547503693141
2018-04-24,0.4980902681145518
2018-04-25,0.35446357715740967
2018-04-26,0.9098383240136324
2018-04-27,0.4830409801665671
2018-04-30,0.21195984117594688
2018-05-02,0.29634728186454984
2018-05-03,0.23482834884658968
2018-05-04,0.39617877456821693
2018-05-07,0.272900792461412
2018-05-08,0.4220565241270912
2018-05-09,0.32692315316520126
2018-05-10,0.38443681563691795
2018-05-11,0.5334326701628812
2018-05-14,0.3472122009464017
2018-05-15,0.5615039724359094
2018-05-16,0.37467070919852924
2018-05-17,0.5021238727723554
2018-05-18,0.31501403414906987
2018-05-21,0.1344607827644063
2018-05-22,0.16611481146733903
2018-05-23,0.25942815725168555
2018-05-24,0.3817553920931035
2018-05-25,0.09083041956586661
2018-05-28,0.35157341834896527
2018-05-29,0.3574488419162061
2018-05-30,0.3115714107915443
2018-05-31,1.1706124738131973
2018-06-01,0.2708855518470087
2018-06-04,0.04800443440916842
2018-06-05,0.033851033361356
2018-06-06,-0.007214055789435276
2018-06-07,0.23201516824699892
2018-06-08,0.2960369410354182
2018-06-11,0.2907500072780082
2018-06-12,0.2425469638003884
2018-06-13,0.21594989631771688
2018-06-14,0.278241318096019
2018-06-15,0.4158516542727664
2018-06-18,0.05393377201176534
2018-06-19,0.030392909523647628
2018-06-20,0.15929330796305372
2018-06-21,0.019034869673962434
2018-06-22,0.19402636393096032
2018-06-25,-0.011584019885078229
2018-06-26,0.2402676050639744
2018-06-27,0.10155923173679327
2018-06-28,0.8311354150561779
2018-06-29,0.012207353021703619
2018-07-02,0.21601488705135227
2018-07-03,0.19518453890810467
2018-07-04,0.2670527037366018
2018-07-05,0.34054678698850527
2018-07-06,0.3356859027002535
2018-07-09,0.11277105233666272
2018-07-10,0.24650880278228096
2018-07-11,0.18276726826790196
2018-07-12,0.36319758367439725
2018-07-13,0.2709234886094099
2018-07-16,-0.08286382979942648
2018-07-17,0.07106200146213451
2018-07-18,0.1151943459491615
2018-07-19,0.07023587907971116
2018-07-20,0.17534158439415265
2018-07-23,0.3998796365375748
2018-07-24,0.517292910180859
2018-07-25,0.438971998005101
2018-07-26,1.0473880825733233
2018-07-27,0.5391405324756436
2018-07-30,0.5055198433004836
2018-07-31,0.5534022931467396
2018-08-01,0.5290031702825063
2018-08-02,0.37649799981587573
2018-08-03,0.5409764445674958
2018-08-06,0.4286252948799389
2018-08-07,0.3644462956914572
2018-08-08,0.4362029449028519
2018-08-09,0.5491046958740355
2018-08-10,0.4990859587784725
2018-08-13,0.20181280290587716
2018-08-14,0.3521140010850983
2018-08-16,0.33850824894682024
2018-08-17,0.3165396758056605
2018-08-20,0.38214999228299523
2018-08-21,0.6111224596245012
2018-08-23,0.3822028244633295
2018-08-24,0.5700056764907079
2018-08-27,0.46182651965204474
2018-08-28,0.5758046471264264
2018-08-29,0.665124966954274
2018-08-30,1.1890693201254892
2018-08-31,0.8433055220360244
2018-09-03,0.7523904210557797
2018-09-04,0.4255774464294755
2018-09-05,0.5944155047791091
2018-09-06,0.5793963807661826
2018-09-07,0.4675216968633134
2018-09-10,0.36819905992304525
2018-09-11,0.6804526056981585
2018-09-12,0.5801739093021078
2018-09-14,0.5022318575138465
2018-09-17,0.36780630328739083
2018-09-18,0.30948145757228906
2018-09-19,0.39416938851579464
2018-09-21,1.0609635761303686
2018-09-24,0.396320929890543
2018-09-25,0.4268459519918883
2018-09-26,0.48924070046473417
2018-09-27,0.733874331342505
2018-09-28,0.5218959623302445
2018-10-01,0.38850432893386166
2018-10-03,0.30087786048747384
2018-10-04,0.44822669425060796
2018-10-05,0.3186186776464828
2018-10-08,0.16756599334060593
2018-10-09,0.19869281237009853
2018-10-10,0.08704198998218848
2018-10-11,-0.12652559965474747
2018-10-12,-0.03817832085358609
2018-10-15,0.1781659021464584
2018-10-16,0.2254979290109374
2018-10-17,0.020613257573909857
2018-10-19,0.1439134220513236
2018-10-22,0.07233579114792879
2018-10-23,0.1272473612112623
2018-10-24,0.13430518684608858
2018-10-25,0.6921171321805064
2018-10-26,0.24636724350298256
2018-10-29,0.19738021114641163
2018-10-30,0.28867973688999576
2018-10-31,0.4090824048687534
2018-11-01,0.42482288568559395
2018-11-02,0.6352411555946351
2018-11-05,0.1238474079830707
2018-11-06,0.18118816778331176
2018-11-07,-2.0336719621577277
2018-11-09,0.1401720369814174
2018-11-12,0.07524301596544593
2018-11-13,0.23271586474244715
2018-11-14,0.4898094773593583
2018-11-15,0.25857922849234216
2018-11-16,0.18363927205170613
2018-11-19,0.30808097556226394
2018-11-20,0.2464121146217453
2018-11-21,0.3091664145489412
2018-11-22,0.0016211342941629058
2018-11-26,0.36286563532266813
2018-11-27,0.46305442465765856
2018-11-28,0.336890706891316
2018-11-29,0.870793298494277
2018-11-30,0.6627599597525509
2018-12-03,0.4388124355595758
2018-12-04,0.2517702231603411
2018-12-05,0.27535526069133054
2018-12-06,0.08610039162715405
2018-12-07,0.28728293788710346
2018-12-10,-0.060229027463961346
2018-12-11,0.22803527143913963
2018-12-12,0.341358467968067
2018-12-13,0.396410302256506
2018-12-14,0.2923546430847716
2018-12-17,0.3351051650156241
2018-12-18,0.48872889649694085
2018-12-19,0.583003274316179
2018-12-20,0.5612038639882089
2018-12-21,0.5988212121978028
2018-12-24,0.41963861864585555
2018-12-26,0.6099088907342998
2018-12-27,1.0443392721737226
2018-12-28,0.42068127424733126
2018-12-31,0.3902534969301462
2019-01-01,0.464464456129831
2019-01-02,0.385026517180633
2019-01-03,0.23483262586803066
2019-01-04,0.3163676998643589
2019-01-07,0.3867541537621476
2019-01-08,0.24199608292732375
2019-01-09,0.23655897488121597
2019-01-10,0.2267618341128356
2019-01-11,0.26299284616265683
2019-01-14,0.07969576454001649
2019-01-15,0.36306210174083775
2019-01-16,0.2689374065710013
2019-01-17,0.36372517139937993
2019-01-18,0.17585608240928127
2019-01-21,0.18391581745956495
2019-01-22,0.2751166552805576
2019-01-23,0.21875543717904933
2019-01-24,0.14432191958100465
2019-01-25,0.1379011483489556
2019-01-28,0.15207313988837798
2019-01-29,0.18863622791085738
2019-01-30,0.15618879747057962
2019-01-31,0.813408466157718
2019-02-01,0.5022542755019912
2019-02-04,0.10165671952192996
2019-02-05,0.3186398953425336
2019-02-06,0.3604312074595978
2019-02-07,0.35666718589205837
2019-02-08,0.03374815524561021
2019-02-11,0.23774408771997446
2019-02-12,0.11968873610928292
2019-02-13,0.17653262300361786
2019-02-14,0.25301042829332704
2019-02-15,0.4165090193018786
2019-02-18,0.22827433314708898
2019-02-19,0.3157692630161667
2019-02-20,0.1392028507866693
2019-02-21,0.21837065787642534
2019-02-22,0.35799046695036074
2019-02-25,0.35054210623752746
2019-02-26,0.61022866259012
2019-02-27,0.5699441622072824
2019-02-28,1.03348804533878
2019-03-01,0.4792781254532298
2019-03-05,0.32356394202314337
2019-03-06,0.6755929770685746
2019-03-07,0.572699790494626
2019-03-08,0.3583220256287702
2019-03-11,0.44997240016910817
2019-03-12,0.8225894875001527
2019-03-13,0.6742512238152875
2019-03-14,0.47625323083171317
2019-03-15,1.1212014241539414
2019-03-18,0.5847142574774186
2019-03-19,0.5747368562572921
2019-03-20,0.7365155751091422
2019-03-22,0.5237942282321283
2019-03-25,0.5476998236019153
2019-03-26,0.565669549629865
2019-03-27,0.6599729228237878
2019-03-28,1.0572324496805432
2019-03-29,0.8662635781204309
2019-04-01,0.6617725423294731
2019-04-02,0.6968929158546509
2019-04-03,0.6347434993675536
2019-04-04,0.6121790826193813
2019-04-05,0.5089205982600817
2019-04-08,0.37543022340891835
2019-04-09,0.2775063911347325
2019-04-10,0.5579249748654387
2019-04-11,0.44774396976637043
2019-04-12,0.655075354116529
2019-04-15,0.526450448765464
2019-04-16,0.5010476577055198
2019-04-18,0.4637292847443566
2019-04-22,0.034606440453254894
2019-04-23,0.4201725486665969
2019-04-24,0.480221721776796
2019-04-25,1.0382709042890919
2019-04-26,0.4952557939960894
2019-04-30,0.5400082086370851
2019-05-02,0.42297530911444753
2019-05-03,0.42152718271097134
2019-05-06,0.2747694970375901
2019-05-07,0.32121849012253767
2019-05-08,0.406490802174011
2019-05-09,0.4190736199868651
2019-05-10,0.38603252732780363
2019-05-13,0.046356884565866285
2019-05-14,0.32076860392586015
2019-05-15,0.11291179553667775
2019-05-16,0.2376585591943229
2019-05-17,0.39145059234800755
2019-05-20,0.418236493140193
2019-05-21,0.3302189112305951
2019-05-22,0.32199727966354447
2019-05-23,0.7038034614418565
2019-05-24,0.503980340723468
2019-05-27,0.7432763283387736
2019-05-28,0.9134643674935263
2019-05-29,0.358477093685211
2019-05-30,0.9588433833963589
2019-05-31,0.8159813386162964
2019-06-03,0.6452699234542136
2019-06-04,0.5511068623172938
2019-06-06,0.5944900628499796
2019-06-07,0.34844143100506564
2019-06-10,0.26907930425798965
2019-06-11,0.2997271656786643
2019-06-12,0.24046658427309006
2019-06-13,0.40551376653540844
2019-06-14,0.1839141972790085
2019-06-17,0.30183514143643203
2019-06-18,0.197722809491564
2019-06-19,0.40484422248031193
2019-06-20,0.17895980726544267
2019-06-21,0.7280922967736687
2019-06-24,0.20383796740093305
2019-06-25,0.30406131300160366
2019-06-26,0.5071388049741133
2019-06-27,0.9761571370462272
2019-06-28,0.5144250779992686
2019-07-01,0.4249945636581109
2019-07-02,0.360728758432451
2019-07-03,0.4282208294036314
2019-07-04,0.4930055227860946
2019-07-05,0.4782091099325551
2019-07-08,0.24236419575226475
2019-07-09,0.2985615051066642
2019-07-10,0.1952988200186815
2019-07-11,0.20105731611979205
2019-07-12,0.5191716336935106
2019-07-15,0.19818155114119526
2019-07-16,0.2134109293597622
2019-07-17,0.3848320318742812
2019-07-18,0.1571588290430529
2019-07-19,0.3503957722007563
2019-07-22,0.2720003246636081
2019-07-23,0.35163200431420877
2019-07-24,0.27807544024154496
2019-07-25,0.5419499135138722
2019-07-26,0.2658928913306215
2019-07-29,0.1979598370688432
2019-07-30,0.4543078506380777
2019-07-31,0.3398875004934437
2019-08-01,0.12632962786834656
2019-08-02,0.4972591102322664
2019-08-05,0.17851618173580697
2019-08-06,0.16132267618840673
2019-08-07,0.25546831544007026
2019-08-08,0.3175145245040705
2019-08-09,0.5616087840739334
2019-08-13,0.1219913643616913
2019-08-14,0.08016663826295009
2019-08-16,0.13218805432440553
2019-08-19,0.12117490027481885
2019-08-20,0.11906247320032524
2019-08-21,0.15382904594487368
2019-08-22,0.214525456154798
2019-08-23,0.13761314226611968
2019-08-26,0.38543416684262927
2019-08-27,0.4593578319635285
2019-08-28,0.1721752933529053
2019-08-29,0.5187313936509852
2019-08-30,0.29982567061259807
2019-09-03,-0.037708905940108936
2019-09-04,0.24944549426964968
2019-09-05,0.1240615881435933
2019-09-06,0.240855950022925
2019-09-09,0.2546228574338096
2019-09-11,0.23881622450912735
2019-09-12,0.4562655410758477
2019-09-13,0.4400209086887763
2019-09-16,0.3175772078367094
2019-09-17,0.047814286133079684
2019-09-18,0.19823974620660276
2019-09-19,-0.006025372379785752
2019-09-20,0.9106180660345354
2019-09-23,0.9133045992650367
2019-09-24,0.5118321404036
2019-09-25,0.3090284134371676
2019-09-26,0.6436872696334359
2019-09-27,0.2938220723095332
2019-09-30,0.5281288874389921
2019-10-01,0.4540113746006889
2019-10-03,0.20753033530137746
2019-10-04,0.18019524408310275
2019-10-07,0.3174658365374621
2019-10-09,0.3202247798412832
2019-10-10,0.3063991645889243
2019-10-11,0.5736533467268977
2019-10-14,0.5075029822717241
2019-10-15,0.4741478037847314
2019-10-16,0.4409648406574193
2019-10-17,0.40535179865064425
2019-10-18,0.6906000594360863
2019-10-22,0.6184514755617679
2019-10-23,0.4672483299920839
2019-10-24,0.5487639799165936
2019-10-25,0.5502570016820407
2019-10-27,-1.7659019417745339
2019-10-29,0.5074973158103971
2019-10-30,0.5952615689874172
2019-10-31,0.8956462067312634
2019-11-01,0.7888592593738973
2019-11-04,0.6454687929859518
2019-11-05,0.49546649861889713
2019-11-06,0.7811499622581188
2019-11-07,0.8413408475798266
2019-11-08,0.7741597418659434
2019-11-11,0.500383970182869
2019-11-13,0.5521646448093434
2019-11-14,0.7028227124179789
2019-11-15,0.7813857431310542
2019-11-18,0.5959824233413161
2019-11-19,0.6734231694857291
2019-11-20,0.9233704722174488
2019-11-21,0.5952646672097004
2019-11-22,0.7105453057000349
2019-11-25,0.6209089702673286
2019-11-26,1.2846470822129514
2019-11-27,0.6887099773560564
2019-11-28,0.706064593746383
2019-11-29,0.6552409107164107
2019-12-02,0.6701227561794437
2019-12-03,0.45963612074054533
2019-12-04,0.5245264372108527
2019-12-05,0.3993855948431624
2019-12-06,0.5095488865141464
2019-12-09,0.3854523074009932
2019-12-10,0.25024140474231704
2019-12-11,0.24443130829032356
2019-12-12,0.25700905154795983
2019-12-13,0.688992146725537
2019-12-16,0.42348550576754207
2019-12-17,0.5171814126157678
2019-12-18,0.6811410233617453
2019-12-19,0.6574246417477594
2019-12-20,0.9085377410494894
2019-12-23,0.7553334261089638
2019-12-24,0.510150644794791
2019-12-26,0.6243925673237404
2019-12-27,0.49526684070985494
2019-12-30,0.5341004143572213
2019-12-31,0.5913070590053605
2020-01-01,0.3378453461227703
2020-01-02,0.3994786075807189
2020-01-03,0.5430033648265872
2020-01-06,0.2541730940443595
2020-01-07,0.6336279563294487
2020-01-08,0.5877885293216993
2020-01-09,0.5666097184617005
2020-01-10,0.7259733052367928
2020-01-13,0.6363736815287464
2020-01-14,0.6963785267161304
2020-01-15,0.7431202322165611
2020-01-16,0.7147185145227256
2020-01-17,0.6652488556740636
2020-01-20,0.6541896779523587
2020-01-21,0.5595974945408956
2020-01-22,0.6781549533105505
2020-01-23,0.8060855285978853
2020-01-24,0.6983989969147278
2020-01-27,0.5760394357937751
2020-01-28,0.5916861430944327
2020-01-29,0.6778477638753835
2020-01-30,0.5344342739855281
2020-01-31,0.7343808913805682
2020-02-01,0.26746092320028214
2020-02-03,0.5550616452220849
2020-02-04,0.6726485061046431
2020-02-05,0.7639171948165994
2020-02-06,0.8872648318391579
2020-02-07,0.8570121386529537
2020-02-10,0.5891769817333363
2020-02-11,0.5469363119441812
2020-02-12,0.617616914365514
2020-02-13,0.6441635264607845
2020-02-14,0.6202768708933136
2020-02-17,0.42413227487860305
2020-02-18,0.7055748600593487
2020-02-19,0.4643198773081094
2020-02-20,0.8160330296599576
2020-02-24,0.29163091743733466
2020-02-25,0.7097573827967592
2020-02-26,0.7096288610220134
2020-02-27,0.6195715389832898
2020-02-28,0.6956535626898044
2020-03-02,0.6633739717467185
2020-03-03,0.49772159101108365
2020-03-04,0.7071002559383549
2020-03-05,0.707136217032548
2020-03-06,0.2785622010732346
2020-03-09,0.2765951614755099
2020-03-11,0.5441375387607552
2020-03-12,0.16039439620360937
2020-03-13,0.11318905181077854
2020-03-16,-0.5913455314003239
2020-03-17,0.06542206501953932
2020-03-18,-0.0644858851937432
2020-03-19,-0.06629157589184326
2020-03-20,-0.04773371522591959
2020-03-23,-2.2769667917271437
2020-03-24,-0.5744165129967077
2020-03-25,-0.7313514618252566
2020-03-26,-0.325033207214666
2020-03-27,-0.37322735305769966
2020-03-30,-0.6505571560335486
2020-03-31,-0.5913290111219361
2020-04-01,-0.7119429469158053
2020-04-03,-0.4739243342032425
2020-04-07,-0.5992457924346863
2020-04-08,0.21683883040684904
2020-04-09,-0.04059545207741853
2020-04-13,-0.03842279675936355
2020-04-15,0.3636541118953626
2020-04-16,0.31887602912664686
2020-04-17,0.2501852795464171
2020-04-20,0.2574742320127669
2020-04-21,-0.30355599954352336
2020-04-22,0.22936076018287457
2020-04-23,0.2914927397095087
2020-04-24,-0.010232680454356219
2020-04-27,0.07595235526844275
2020-04-28,0.30193990777285795
2020-04-29,0.222210461310266
2020-04-30,0.6308514768565263
2020-05-04,-0.34742291798901553
2020-05-05,0.3267767091554682
2020-05-06,0.3074406123907588
2020-05-07,0.11626187925176029
2020-05-08,0.17380932917326666
2020-05-11,0.15364849318085502
2020-05-12,0.2007829732412027
2020-05-13,0.38560839159506494
2020-05-14,0.21362214560085807
2020-05-15,0.34056313595853793
2020-05-18,-0.054734093398696816
2020-05-19,0.29170045063510314
2020-05-20,0.27747325400438794
2020-05-21,0.3670992592480268
2020-05-22,0.2995101546241751
2020-05-26,0.3014657577155524
2020-05-27,0.4099677155099347
2020-05-28,0.5845918566783912
2020-05-29,1.193807796803384
2020-06-01,0.6874478037167449
2020-06-02,0.7496421465719592
2020-06-03,0.7849986350671907
2020-06-04,0.7607876152553111
2020-06-05,0.7465529323941907
2020-06-08,0.8741949814975637
2020-06-09,0.8431704112510936
2020-06-10,0.5538551874537145
2020-06-11,0.5526027668913409
2020-06-12,0.7921728618596351
2020-06-15,0.6606649020308676
2020-06-16,0.8367605802788954
2020-06-17,0.6655851495789699
2020-06-18,0.5168366735205648
2020-06-19,1.0958144437360062
2020-06-22,0.7617500090458774
2020-06-23,0.8886734553509621
2020-06-24,0.8654118302741721
2020-06-25,0.9966289955656017
2020-06-26,0.7982028932116387
2020-06-29,0.44562202484468294
2020-06-30,0.6677353254929639
2020-07-01,0.676653006001804
2020-07-02,0.7590144565918802
2020-07-03,0.8153617597436129
2020-07-06,0.7486381905360623
2020-07-07,0.7105255118124799
2020-07-08,0.9638946980534745
2020-07-09,0.7900920998351217
2020-07-10,0.6615739719789456
2020-07-13,0.6548518217343406
2020-07-14,0.4536877510609245
2020-07-15,0.6984935461876339
2020-07-16,0.6530371715657237
2020-07-17,0.6919342935346072
2020-07-20,0.658239714739
2020-07-21,0.7721366479786078
2020-07-22,0.8458075422031948
2020-07-23,0.8940728575541811
2020-07-24,0.7597548702454531
2020-07-27,0.6038633058360406
2020-07-28,0.8466068488271128
2020-07-29,1.012773074117066
2020-07-30,0.8429076319597062
2020-07-31,0.8017866359046955
2020-08-03,0.840274364148746
2020-08-04,0.8365712921996555
2020-08-05,1.0095908856442841
2020-08-06,1.0069904639499725
2020-08-07,0.9813962564552718
2020-08-10,0.9301023735758002
2020-08-11,1.0040868359595565
2020-08-12,0.9494566226549284
2020-08-13,0.9901842055928632
2020-08-14,0.9475947960269943
2020-08-17,0.8717354276235648
2020-08-18,1.0243011282906909
2020-08-19,1.163777828199332
2020-08-20,1.0994919707148059
2020-08-21,1.1201088562777721
2020-08-24,0.9949137274995357
2020-08-25,1.0865451591430555
2020-08-26,1.0894875502535872
2020-08-27,1.221506225139661
2020-08-28,1.297489947667918
2020-08-31,1.3031031363005727
2020-09-01,1.1575720537730154
2020-09-02,0.9431697937939442
2020-09-03,0.9285134400569506
2020-09-04,0.8113030536704914
2020-09-07,0.8385392485313874
2020-09-08,0.669393397612567
2020-09-09,0.7750360106351724
2020-09-10,0.734917800317874
2020-09-11,0.8334763713482087
2020-09-14,0.9925371978052726
2020-09-15,0.9238922286555095
2020-09-16,0.9182302475455288
2020-09-17,0.7786454426495623
2020-09-18,1.1716666547344932
2020-09-21,0.6442421441074218
2020-09-22,0.9175267634688533
2020-09-23,0.9295170772736905
2020-09-24,0.5825681894981615
2020-09-25,0.6311648467997312
2020-09-28,0.7214700769154181
2020-09-29,0.8973855887482103
2020-09-30,0.7823889642452893
2020-10-01,0.7773884451155559
2020-10-05,0.8322921121067433
2020-10-06,0.7843294229646491
2020-10-07,0.795012331675659
2020-10-08,0.8843086836035374
2020-10-09,0.9014813706398745
2020-10-12,0.8014496424086145
2020-10-13,0.7540497334986052
2020-10-14,0.9447697999125247
2020-10-15,0.7487284037784153
2020-10-16,0.7311687379816215
2020-10-19,0.6856506225093942
2020-10-20,0.7284707536629694
2020-10-21,1.0451342763201719
2020-10-22,0.9673245177631753
2020-10-23,0.9290315523880217
2020-10-26,0.7975484127446477
2020-10-27,0.7851159911016704
2020-10-28,0.7156703914392731
2020-10-29,0.6773299266077238
2020-10-30,0.9349685853481414
2020-11-02,0.8202961545450825
2020-11-03,0.9140730534714583
2020-11-04,1.0318643283171873
2020-11-05,1.00091681088578
2020-11-06,1.1391337468998093
2020-11-09,1.1176544574924525
2020-11-10,1.1151196946314503
2020-11-11,1.2776353244560232
2020-11-12,1.2073961697137332
2020-11-13,1.1137986349795244
2020-11-14,-0.9810497536882493
2020-11-17,1.1430446711133226
2020-11-18,1.203242248642015
2020-11-19,1.434516584420804
2020-11-20,1.2496931766071666
2020-11-23,1.2761596729754596
2020-11-24,1.2754003453171021
2020-11-25,1.2762314913599082
2020-11-26,1.2548382290197682
2020-11-27,2.16673662445582
2020-12-01,1.3108653378947261
2020-12-02,1.5482070314057788
2020-12-03,1.4996389337878424
2020-12-04,1.6136349614944387
2020-12-07,1.5018255244732834
2020-12-08,1.431510646540189
2020-12-09,1.4814190551253699
2020-12-10,1.3425953844985348
2020-12-11,1.435797088742912
2020-12-14,1.2875873162846816
2020-12-15,1.3952957348872599
2020-12-16,1.477219560911321
2020-12-17,1.279627118135949
2020-12-18,1.5506610375394334
2020-12-21,1.1863996445698655
2020-12-22,1.2997922259473735
2020-12-23,1.1195284867163282
2020-12-24,1.3146435875412084
2020-12-28,1.0897904423520575
2020-12-29,1.2503036238723275
2020-12-30,1.2980146630797338
2020-12-31,1.386410737109344
2021-01-01,1.0715586436972608
2021-01-04,1.4828451780987273
2021-01-05,1.4734647176836657
2021-01-06,1.6302514546708935
2021-01-07,1.5484413094570337
2021-01-08,1.7013173771510182
2021-01-11,1.3723887222756073
2021-01-12,1.532898586826564
2021-01-13,1.7403093842827124
2021-01-14,1.4782783209119739
2021-01-15,1.446569707929737
2021-01-18,1.395267690239576
2021-01-19,1.2365900739674667
2021-01-20,1.367147331808544
2021-01-21,1.3503323300706436
2021-01-22,1.3498795719191556
2021-01-25,1.3416883425576163
2021-01-27,1.2707615505486534
2021-01-28,1.369245977683575
2021-01-29,1.4857856754716035
2021-02-01,1.2417156588579297
2021-02-02,1.6879504929308715
2021-02-03,1.670053784586958
2021-02-04,1.6182317447690127
2021-02-05,1.6531086334283007
2021-02-08,1.3718892787818042
2021-02-09,1.5937674117516185
2021-02-10,1.4608197347207064
2021-02-11,1.3283479548854125
2021-02-12,1.4003404532860753
2021-02-15,1.2604880652485555
2021-02-16,1.4970510550353877
2021-02-17,1.5737469280921619
2021-02-18,1.6668025134006703
2021-02-19,1.6346722323253462
2021-02-22,1.3998283908815077
2021-02-23,1.5026677153428112
2021-02-24,1.0885048338377186
2021-02-25,1.6551670901711693
2021-02-26,1.5959099944272126
2021-03-01,1.1349556486267438
2021-03-02,1.4585931882288863
2021-03-03,1.5069077787523308
2021-03-04,1.6101889814235086
2021-03-05,1.462470540202384
2021-03-08,1.276357119854448
2021-03-09,1.2420075662921046
2021-03-10,1.1796666558835818
2021-03-12,1.3107464875761967
2021-03-15,1.1896932300906833
2021-03-16,1.2338328961270426
2021-03-17,1.0764226284155178
2021-03-18,1.2948510205454047
2021-03-19,1.7304940482813422
2021-03-22,1.188407860793104
2021-03-23,1.2185852057852635
2021-03-24,1.0739714499816144
2021-03-25,1.3052857505109174
2021-03-26,1.1669392103877665
2021-03-30,1.3569528657287586
2021-03-31,1.1926706683832926
2021-04-01,1.1194282822374555
2021-04-05,1.044892304508447
2021-04-06,1.2578409086555
2021-04-07,1.2200010340117826
2021-04-08,1.2620437252907124
2021-04-09,1.3598674802568915
2021-04-12,0.9606301634148816
2021-04-13,1.0695469655870786
2021-04-15,1.2575781907918497
2021-04-16,1.3423375515740983
2021-04-19,0.8667728437335258
2021-04-20,1.338880160231884
2021-04-22,1.201275846445804
2021-04-23,1.2653315934349194
2021-04-26,1.1359315149085387
2021-04-27,1.1492956757419868
2021-04-28,1.287918489905714
2021-04-29,1.417309258832
2021-04-30,1.5222963296317136
2021-05-03,1.2260758420653173
2021-05-04,1.3832023565608047
2021-05-05,1.2323742280407601
2021-05-06,1.2984558619928241
2021-05-07,1.3274180102681525
2021-05-10,1.3649897874082528
2021-05-11,1.4010620995739138
2021-05-12,1.4594393843739706
2021-05-14,1.3794059840360149
2021-05-17,1.2864188893285113
2021-05-18,1.458746162501921
2021-05-19,1.4795785992449029
2021-05-20,1.3404433643587623
2021-05-21,1.352195458055472
2021-05-24,1.4152149949446582
2021-05-25,1.375076953668538
2021-05-26,1.3530292212635668
2021-05-27,2.0514036100249666
2021-05-28,1.396397229573314
2021-05-31,1.3629207515748303
2021-06-01,1.1115625313183537
2021-06-02,1.3823071133990816
2021-06-03,1.3115194221847541
2021-06-04,1.4241382511005898
2021-06-07,1.3925981348742407
2021-06-08,1.4711901157270546
2021-06-09,1.579068984358215
2021-06-10,1.3347146935659293
2021-06-11,1.3217377117888576
2021-06-14,1.2056376210985766
2021-06-15,1.1661426899571754
2021-06-16,1.2520324795086988
2021-06-17,1.221921264539127
2021-06-18,1.5901040249111298
2021-06-21,1.0719644397112018
2021-06-22,1.2726490962936474
2021-06-23,1.1552523798226955
2021-06-24,1.1411708017330002
2021-06-25,1.1862177295824412
2021-06-28,1.069661799067114
2021-06-29,1.1854128591372344
2021-06-30,1.1350339525627589
2021-07-01,1.0834214682335674
2021-07-02,1.0168952644796536
2021-07-05,0.9550335195442117
2021-07-06,1.073976558273011
2021-07-07,1.0126692315741306
2021-07-08,0.9885732894732348
2021-07-09,0.7297163480652995
2021-07-12,0.9210960890742973
2021-07-13,0.9221252924050404
2021-07-14,0.9688031594561382
2021-07-15,0.9091342776431638
2021-07-16,0.9698127471583922
2021-07-19,0.9399465021717949
2021-07-20,0.8328824542483227
2021-07-22,0.8774043731345491
2021-07-23,0.9732572704269337
2021-07-26,0.8176232150667455
2021-07-27,0.9945649701707456
2021-07-28,1.0466513105867703
2021-07-29,1.1435303289931404
2021-07-30,1.3379052463364534
2021-08-02,1.0386233917587309
2021-08-03,1.218350665987094
2021-08-04,1.1821875945497675
2021-08-05,1.085248576142849
2021-08-06,1.203175555120172
2021-08-09,0.8639116762547999
2021-08-10,0.9629463342843901
2021-08-11,1.0182220768082588
2021-08-12,0.996582943352479
2021-08-13,1.0899540602516538
2021-08-16,0.7589005816991897
2021-08-17,0.9085364668158991
2021-08-18,0.9772421453931834
2021-08-20,0.7790662388817658
2021-08-23,0.9432910876041477
2021-08-24,0.7965406738984749
2021-08-25,0.8737600873381918
2021-08-26,0.9574564624262188
2021-08-27,0.9049814636884603
2021-08-30,0.9741064460401279
2021-08-31,1.5371445552170722
2021-09-01,1.086045767777375
2021-09-02,1.034630095363013
2021-09-03,1.0887084847457575
2021-09-06,0.8984715923884434
2021-09-07,0.8376038558636206
2021-09-08,0.9724949228367229
2021-09-09,0.8024657954266936
2021-09-13,0.6975583505695349
2021-09-14,0.9376620781137539
2021-09-15,1.1917163516840665
2021-09-16,1.1798284532331074
2021-09-17,1.6223067184591171
2021-09-20,0.8766991120332156
2021-09-21,0.9865175233221605
2021-09-22,1.0178274829327059
2021-09-23,1.0126329241282053
2021-09-24,1.042719787014365
2021-09-27,0.9631428181215955
