SYMBOL,YEAR_MONTH,AMIHUD,HL_RANGE,ROLL_SPREAD,ZERO_RATIO,NEAR_ZERO,FHT,PASTOR,AMIVEST,LOT,VOLUME_ILLIQ,TURNOVER_ILLIQ,CV_TURNOVER,DOLLAR_ILLIQ
GRAVITA,2023-06,7.35058522647383e-05,0.03136866724371815,14.286621149160876,0.0,0.047619047619047616,0.0,-0.002047156912592261,7.457971223589726e-11,0.047619047619047616,3.272398672902092e-06,5.4054089573921565e-09,1.2895327819586773,4.459553146380748e-08
GRAVITA,2023-07,9.592958002857139e-05,0.03587044584533002,14.456808024097635,0.0,0.0,0.0,-0.0006056140988075142,9.663717602052857e-11,0.0,4.109041436943531e-06,6.342845893693095e-09,0.7013711923415886,6.136087358171799e-08
GRAVITA,2023-08,5.9737423996637e-05,0.029207166134389853,10.301756365325627,0.0,0.045454545454545456,0.0,-0.003956411205448696,6.521714195578292e-11,0.045454545454545456,4.678136749167026e-06,6.389079045427047e-09,0.9011612739818124,4.3317598641445467e-08
GRAVITA,2023-09,7.69754933663554e-05,0.04532077212351058,0.0,0.0,0.0,0.0,0.013531347431081486,5.502780551434798e-11,0.0,2.2213993171862778e-06,2.6023305774185837e-09,1.7448371137233956,6.152291125868947e-08
GRAVITA,2023-10,9.91903826930133e-05,0.04341396806567434,18.626548275340575,0.0,0.0,0.0,0.012832931976471887,9.906775265040072e-11,0.0,4.852548048717641e-06,5.1726372430950275e-09,0.5645544966727066,9.402228836212755e-08
GRAVITA,2023-11,0.00017138465787868313,0.03965107482458477,9.058908897287495,0.0,0.0,0.0,-0.0006651801447782166,1.4450176480417026e-10,0.0,8.436899624196385e-06,7.660196245608997e-09,0.8141615884932183,1.9093495699672033e-07
GRAVITA,2023-12,0.00014418245409295074,0.03934058157167936,0.0,0.0,0.0,0.0,0.0019204318729946267,1.335834086664354e-10,0.05,9.25847057472882e-06,8.682206538552457e-09,0.4484220066929697,1.5444437012359264e-07
GRAVITA,2024-01,0.00012033775082917926,0.04439799106621536,34.43446750904644,0.0,0.0,0.0,0.01817281199779983,1.1632949348527702e-10,0.0,4.3417013706751225e-06,4.581521375179549e-09,1.0384202718242306,1.2158157657697868e-07
GRAVITA,2024-02,0.00010654144371933574,0.04096344862434764,5.531689673442992,0.0,0.0,0.0,-0.0023042699484905984,9.69839066644991e-11,0.0,4.915908699870899e-06,5.369618645678815e-09,0.776296480175167,9.766859201955102e-08
GRAVITA,2024-03,0.0001522706358719956,0.056147160310408464,0.0,0.0,0.0,0.0,0.0035442210173271945,1.3330342762198286e-10,0.0,3.82835895177114e-06,4.227779202146384e-09,1.514516587903341,1.2988532255416072e-07
GRAVITA,2024-04,0.00010886386786273027,0.03388147938381505,0.0,0.0,0.0,0.0,-0.0018374880786854052,1.1139064965503318e-10,0.0,7.310318258360536e-06,7.151382768924903e-09,0.5676817595302647,1.0996335979603264e-07
GRAVITA,2024-05,9.76954741654348e-05,0.04683126977099379,0.0,0.0,0.0,0.0,-0.01600989650038304,7.097615991896913e-11,0.0,3.3818781444741416e-06,3.3463522861007572e-09,0.7622923244133225,9.548841686869395e-08
GRAVITA,2024-06,5.856740453963615e-05,0.07036635731640066,101.55039878132943,0.0,0.0,0.0,-0.013032388088376201,3.500216666900456e-11,0.0,1.2042572394874682e-06,8.717557562807917e-10,1.5512767817901219,6.801901882680099e-08
GRAVITA,2024-07,6.0285666843249595e-05,0.052155753761055836,0.0,0.0,0.0,0.0,0.03604912490838627,5.4330144871364265e-11,0.045454545454545456,3.1369140351522586e-06,2.010676017630858e-09,1.6449189748598414,8.774550158502653e-08
GRAVITA,2024-08,3.4192081321897764e-05,0.06115739842779535,0.0,0.0,0.0,0.0,0.042809103155579196,2.2606785243045896e-11,0.0,1.2458235249449466e-06,5.894846406061958e-10,1.364030356900907,6.639606369103787e-08
GRAVITA,2024-09,3.9004208998969364e-05,0.05684823494559702,20.900256021263694,0.0,0.0,0.0,0.007561248389437098,3.572491957547831e-11,0.0,2.8569706614961844e-06,1.1717317044279832e-09,0.6153898391476309,9.325604284168453e-08
GRAVITA,2024-10,4.7448186108475545e-05,0.059051427475770545,0.0,0.0,0.0,0.0,0.0076559761540026736,4.668655357866605e-11,0.0,3.5892290499147555e-06,1.5756246303355034e-09,0.5584851069160891,1.0781335592248125e-07
GRAVITA,2024-11,6.545414492220168e-05,0.05080163369099638,0.0,0.0,0.05263157894736842,0.0,0.005095282499768514,6.247073239381634e-11,0.05263157894736842,5.603255314392757e-06,2.5746773063234054e-09,0.3467295155807235,1.422525272040346e-07
GRAVITA,2024-12,2.1897347457598572e-05,0.04145937369153754,0.0,0.0,0.047619047619047616,0.0,-0.008350026270752329,1.684711629203363e-11,0.047619047619047616,2.199963480606222e-06,9.623495216979723e-10,0.7895742528885162,4.8572824668895894e-08
GRSE,2018-11,0.005559580060279982,0.03413105630909218,1.350272303691984,0.0,0.0,0.0,0.01372895231363923,4.813008403814462e-09,0.0,4.4205538069809385e-05,4.495413937215585e-07,0.6139346929270147,5.150243914783763e-07
GRSE,2018-12,0.010518799661927447,0.04011044752233775,1.931320791582797,0.0,0.0,0.0,0.0011485575255766706,6.880663530226448e-09,0.0,6.353623630397007e-05,4.015563609653106e-07,0.7730209333217309,9.976642528028294e-07
GRSE,2019-01,0.01046123369272461,0.03429619738219911,0.1964567079415936,0.043478260869565216,0.043478260869565216,0.001573230528608647,0.006813961170364692,6.313111807166006e-09,0.043478260869565216,0.0001070509329721528,5.658203403594498e-07,0.9660419412861602,1.434683181233536e-06
GRSE,2019-02,0.011694639749704593,0.033210234792092175,0.0,0.0,0.0,0.0,0.005909095908476266,6.295026798189084e-09,0.0,4.230431609784988e-05,5.084677337174766e-07,0.4825466621114942,9.897741717597498e-07
GRSE,2019-03,0.004669011910727186,0.053902973289561576,1.5713426256099654,0.0,0.0,0.0,-0.006320586141566599,3.367366586019614e-09,0.0,1.3491980082996983e-05,1.3541854510526655e-07,0.88799639363363,4.566527431042647e-07
GRSE,2019-04,0.012605286021865399,0.0317736773081836,0.0,0.0,0.0,0.0,0.008205047702735004,4.8330709447835935e-09,0.0,3.6447972437659583e-05,3.546020418629453e-07,2.12509160003133,1.2389930517417163e-06
GRSE,2019-05,0.0016530613863868003,0.05833491453751354,3.9495636001435606,0.0,0.0,0.0,0.007246096612707588,7.263398252424659e-10,0.0,3.447614979134878e-06,2.8497981131771674e-08,1.9771362599990758,1.8910407142051146e-07
GRSE,2019-06,0.0005861161295631282,0.032258121938358315,0.811407636728404,0.0,0.0,0.0,0.009083978968435996,3.2550710067161653e-10,0.05263157894736842,4.271845882592588e-06,3.5240227398859007e-08,1.2890595663359075,6.906270023084279e-08
GRSE,2019-07,0.0006692420510548048,0.04173065772136051,0.0,0.0,0.0,0.0,0.002250804769552906,4.1363347640499333e-10,0.0,3.0385523596737072e-06,2.3553093120381397e-08,0.9021761194195868,8.251396377606812e-08
GRSE,2019-08,0.0007719129299781618,0.04431764538147487,2.420500677424359,0.0,0.0,0.0,0.0038439030577837614,6.199059853872618e-10,0.0,5.064052670199013e-06,3.8164673644850666e-08,0.6105579349353928,1.0063710064571586e-07
GRSE,2019-09,0.0005166130802308224,0.056241777101807465,3.6273015006297364,0.0,0.0,0.0,0.018700088271726964,2.958510109297549e-10,0.10526315789473684,1.8039730702900064e-06,1.1153188772809737e-08,0.9070118808116396,7.379986857410744e-08
GRSE,2019-10,0.0004591890630794695,0.059728646522658704,0.0,0.0,0.0,0.0,0.023121187035971418,4.0716878065018365e-10,0.0,2.863389136015279e-06,1.5152698166856408e-08,0.7846089934497051,8.187425487935705e-08
GRSE,2019-11,0.0003349066353041889,0.05218157761886559,1.2927146286443567,0.0,0.0,0.0,-0.0049383874000315745,2.6264122370883777e-10,0.0,2.1635187468899417e-06,9.461405899836436e-09,1.2658088710170536,7.401045201454857e-08
GRSE,2019-12,0.0003748616635662301,0.04732467832319912,0.0,0.0,0.0,0.0,0.004646124565816996,2.8116756422485973e-10,0.0,3.89886854834727e-06,1.8992736059510896e-08,0.9500489847855942,7.550521869400797e-08
GRSE,2020-01,0.0003655975267717774,0.04238919771326421,0.0,0.0,0.0,0.0,0.010550453391749894,3.4329578643649466e-10,0.0,3.5397810599243382e-06,1.6741378462430404e-08,0.8400632973883475,7.503567269193387e-08
GRSE,2020-02,0.0006149439225039276,0.05997845743239697,0.0,0.16666666666666666,0.16666666666666666,0.018104175368106996,0.00829262768950153,7.414296315106505e-10,0.16666666666666666,3.7839336071009294e-06,2.146792264159502e-08,0.6006320494072386,1.0693224670307274e-07
GRSE,2020-03,0.0017074418276762737,0.10163255930888147,9.156115139317794,0.3,0.3,0.04678672496483593,-0.009189732819480078,2.006872689790398e-09,0.3,6.0311690818148185e-06,4.175849646549112e-08,0.43704528123616393,2.2717408893684395e-07
GRSE,2020-04,0.0015272098745957399,0.0640234053973871,1.1343500341604769,0.0,0.0,0.0,0.00036746247742505195,1.2904736531179532e-09,0.0,7.5454993611477206e-06,4.986166280547922e-08,0.669546705778094,2.2819128533032203e-07
GRSE,2020-05,0.0012658402376558254,0.053338096528558976,4.030403752946432,0.0,0.0,0.0,-0.026557190536931053,8.539937755821035e-10,0.0,4.667382659543422e-06,3.305097828657829e-08,1.3811747455701762,1.7271270470992008e-07
GRSE,2020-06,0.0002835576678753558,0.06397152462547516,4.735901514801028,0.0,0.0,0.0,0.014011944395203016,2.528094746660397e-10,0.0,1.6419682303030615e-06,8.872240027952773e-09,0.6913918676255955,4.9825177284813966e-08
GRSE,2020-07,0.0003264596263409951,0.04695097306666549,4.1995974863811805,0.0,0.0,0.0,-0.0031350630577345736,2.125904656987828e-10,0.0,2.3790722735262835e-06,1.1184723404670877e-08,0.7440455783700034,6.609650849717041e-08
GRSE,2020-08,0.00027366698951148923,0.053750787080797856,3.555886315024714,0.0,0.0,0.0,0.006160245182220284,2.3747203655959923e-10,0.0,1.7429337110021695e-06,7.947546382346896e-09,0.7970455040884763,5.760160965531766e-08
GRSE,2020-09,0.0008069166685664565,0.04888473245639397,0.0,0.0,0.0,0.0,-0.0031431744185168417,5.898202932615832e-10,0.0,3.712137880949713e-06,1.9084670178319658e-08,1.6584696050337178,1.4911051705985372e-07
GRSE,2020-10,0.000483603163162035,0.03590062903106003,0.0,0.0,0.0,0.0,0.002385010323733838,2.5366686301520344e-10,0.0,4.332813739558693e-06,2.0368081470035345e-08,1.5233143840181231,9.577347967978707e-08
GRSE,2020-11,0.0005027670097716716,0.02811120407850194,2.1224446381072273,0.0,0.0,0.0,-0.0014125380598282483,4.318749500094526e-10,0.0,8.1553828789154e-06,4.2047757171302725e-08,0.8993043182189387,9.616676110205316e-08
GRSE,2020-12,0.00034097857194057116,0.039174187988441835,5.11855756819707,0.0,0.0,0.0,-0.001889249128888719,2.703861383112528e-10,0.0,2.725271567117864e-06,1.347513714277875e-08,1.3577890630315343,6.675833649669943e-08
GRSE,2021-01,0.00031713449388119495,0.031371446421703655,2.445677793430907,0.0,0.0,0.0,-0.006201271716147212,2.4813735382384785e-10,0.05,4.025334651227898e-06,2.0603084991712855e-08,1.0116010653721195,5.93421787111042e-08
GRSE,2021-02,0.0003491977496463207,0.04193670352652583,6.42388822048462,0.0,0.0,0.0,-0.019942572928469605,2.821279617259411e-10,0.0,3.3180971840802343e-06,1.665099975695256e-08,0.9582519750578364,6.73613904030761e-08
GRSE,2021-03,0.0005790769615570172,0.0427091107134338,0.0,0.0,0.0,0.0,0.003601557144850507,3.5121397959805285e-10,0.0,3.3188651883282147e-06,1.6207938057535936e-08,1.2169881408936365,1.1332207659507458e-07
GRSE,2021-04,0.0006417850062501954,0.027030177067320745,1.9801589359858696,0.0,0.0,0.0,-0.0031160248035046263,6.514928165297354e-10,0.05263157894736842,9.797278831586839e-06,5.385575247733346e-08,0.5303736684634948,1.1603708759546948e-07
GRSE,2021-05,0.00026506588862644336,0.032717326287188195,3.3940836644915824,0.0,0.0,0.0,-0.002546680542016794,2.3452685601573226e-10,0.0,2.5729359811074456e-06,1.4173321651107136e-08,0.6915376983044805,4.749530590466172e-08
GRSE,2021-06,0.00018848024177252145,0.04780382179265366,4.500312854621748,0.0,0.0,0.0,0.0070725966864599995,1.2231095681490626e-10,0.045454545454545456,1.203931493014598e-06,5.913249975550419e-09,0.9947351794332788,3.7640198969798774e-08
GRSE,2021-07,0.0002149734266462364,0.03212363063496037,3.2440994569448263,0.0,0.0,0.0,0.0021164051677056007,1.9081537682926176e-10,0.047619047619047616,2.685536353402261e-06,1.3113447959224809e-08,0.7336718583511795,4.351670758363636e-08
GRSE,2021-08,0.000407483135262493,0.030747984063957897,2.6076977814344673,0.0,0.0,0.0,-0.0016555949032464128,3.43963554980242e-10,0.0,4.681732481793077e-06,2.4131545301971965e-08,0.9433320273700369,7.735777223409969e-08
GRSE,2021-09,0.0003391171518418091,0.025087029007416026,0.8515208272839077,0.047619047619047616,0.047619047619047616,0.0011694544033671484,0.0027752150904966503,3.1320920661101393e-10,0.047619047619047616,7.715649652189535e-06,3.973115218121868e-08,0.5182053633713116,6.526158947578109e-08
GRSE,2021-10,0.00014403661952808053,0.054681336702407546,8.666517721193724,0.05,0.05,0.004587248418094748,-0.009993321317489133,1.3905355087086146e-10,0.05,1.0752236115664386e-06,4.959044607505195e-09,1.0839494231777533,3.04367933562529e-08
GRSE,2021-11,0.0001897039459591847,0.057056834938980075,0.0,0.0,0.0,0.0,-0.008457615766211549,1.335150558686903e-10,0.0,1.0243186040586064e-06,4.035259657917709e-09,1.061019447667202,4.569334152254793e-08
GRSE,2021-12,0.0004263440395044094,0.03566396635612541,0.0,0.0,0.0,0.0,0.007063447921461657,3.9529972244325135e-10,0.0,5.085399332088074e-06,2.2159199799798334e-08,0.7323350062225061,9.538885051690055e-08
GRSE,2022-01,0.0002759146812432747,0.049008262511914556,9.720287389172432,0.0,0.0,0.0,0.0239626838598803,1.415681950195657e-10,0.05,1.483418496389211e-06,5.829444547212759e-09,1.7055402925389862,6.593386515571823e-08
GRSE,2022-02,0.0005617052733601339,0.03984913044231775,10.601895871891553,0.0,0.0,0.0,0.015776591148946997,5.443056750867866e-10,0.0,5.083917687305508e-06,2.2227369676007115e-08,0.6609040032376559,1.2639220510898467e-07
GRSE,2022-03,0.0004759968391376132,0.04077220001684964,4.455776853526345,0.0,0.0,0.0,0.0007259019245144395,4.2606795166573395e-10,0.047619047619047616,5.935337046593244e-06,2.583197668824902e-08,0.6849737222045903,1.0819772974629141e-07
GRSE,2022-04,0.00015113293023008025,0.07391690484350734,4.033622477887254,0.0,0.0,0.0,0.04542101290755926,7.182005046934668e-11,0.0,5.242001698629266e-07,1.7662975542514844e-09,1.4949819088932328,4.026720076069898e-08
GRSE,2022-05,0.00018383884759234199,0.06222926690191022,4.064239281301229,0.0,0.0,0.0,-0.021875188466754084,1.8433693566296872e-10,0.0,1.6878052214906794e-06,5.907779427261521e-09,0.5720273300048281,5.173029832374457e-08
GRSE,2022-06,0.0005913757926473546,0.04590008863415376,9.825513244931066,0.0,0.0,0.0,-0.006904410321513132,5.12148506294733e-10,0.0,4.13563996772697e-06,1.7489686477068748e-08,0.4867858469215677,1.3486900065784252e-07
GRSE,2022-07,0.0003330648346944284,0.04115431337190837,3.6973358513476726,0.0,0.0,0.0,-0.003465105931554584,3.135904957927806e-10,0.047619047619047616,3.6089847221365323e-06,1.4898698160470476e-08,0.4763983265847178,7.94727247517293e-08
GRSE,2022-08,0.00022204922859501248,0.04526863987624007,0.0,0.0,0.0,0.0,0.0007304169094074517,1.032399235850429e-10,0.0,1.4691492252331373e-06,5.1374579932928e-09,1.538863431443639,5.8749521184150584e-08
GRSE,2022-09,0.00010765594038601431,0.057019482184993774,14.204028338912567,0.0,0.0,0.0,-0.0044589545312219364,7.905150827584747e-11,0.0,8.641074057225434e-07,2.5336459438683684e-09,0.8874857318030868,3.550781433321894e-08
GRSE,2022-10,3.693956318175673e-05,0.05885050364696804,23.738027167890948,0.0,0.0,0.0,0.030074168842135467,2.722214876529912e-11,0.0,3.141026779170972e-07,7.159222623862649e-10,0.9303817940009871,1.5885322708237122e-08
GRSE,2022-11,3.3701678458222445e-05,0.05677596755135076,0.0,0.0,0.0,0.0,0.005450738293574056,2.6711702499677275e-11,0.0,4.5559423839905743e-07,9.145777347745053e-10,0.7478284291786611,1.6483996972593723e-08
GRSE,2022-12,7.001075678955458e-05,0.058133987679165826,0.0,0.0,0.0,0.0,0.001894372149861606,6.216385473740486e-11,0.0,8.531064339076923e-07,1.711185277317661e-09,0.5250107041101474,3.328442837795965e-08
GRSE,2023-01,7.094054238562172e-05,0.03393524335121781,8.472739223032944,0.0,0.0,0.0,0.008993092698239289,6.207742279171181e-11,0.0,1.867814417872956e-06,3.81555794563046e-09,0.6413534414708411,3.437545296980506e-08
GRSE,2023-02,0.00011622468376386338,0.043671923786771025,12.910586171592588,0.0,0.0,0.0,0.008675791732238257,1.0140977146994955e-10,0.0,2.4763428774064173e-06,5.343322566223329e-09,0.7515951616204498,5.236271612570221e-08
GRSE,2023-03,0.00018613151622046953,0.03614920913638518,0.0,0.047619047619047616,0.047619047619047616,0.003517421634061527,0.004999605776473334,1.651313551579197e-10,0.047619047619047616,3.6263448774856654e-06,8.397788339987647e-09,0.9523023484180138,7.805472937922653e-08
GRSE,2023-04,0.00010013605606649078,0.027833567501964127,6.102154186374315,0.0,0.0,0.0,0.002624313998189801,9.806653541306316e-11,0.0,3.981414755919369e-06,8.624934649003344e-09,0.36187683430642514,4.596353999396181e-08
GRSE,2023-05,6.27247953464654e-05,0.03705641042290273,9.804013678617833,0.0,0.0,0.0,0.009245489592772242,6.770707765125777e-11,0.045454545454545456,1.8767443058724694e-06,3.776713739057056e-09,0.8523728456838139,3.0665108494794804e-08
GRSE,2023-06,2.9202250489985212e-05,0.049296115050572735,6.459421243967324,0.0,0.047619047619047616,0.0,0.0019140632951572568,2.318949625945549e-11,0.047619047619047616,5.132732461453179e-07,9.26497473373039e-10,1.0638532673662926,1.5628788818991626e-08
GRSE,2023-07,2.8627135146172982e-05,0.039295431271320916,13.214030953311973,0.0,0.0,0.0,-0.012006788525265828,1.9622125300427886e-11,0.047619047619047616,7.532774293869666e-07,1.2379803865318277e-09,1.2723684673488707,1.6838568950289126e-08
GRSE,2023-08,2.3523165188338467e-05,0.05223004530881286,0.0,0.0,0.0,0.0,0.030421681484834324,1.519928939740139e-11,0.0,4.1710956909074e-07,5.595089614221954e-10,1.2907568791989525,1.5241560589761877e-08
GRSE,2023-09,1.4702416978168298e-05,0.0573200789278124,35.314344231441325,0.0,0.0,0.0,0.0037342801121780823,1.0950704020759504e-11,0.0,3.4183422055550696e-07,3.9183542302054475e-10,1.339020852395241,1.2141861999874318e-08
GRSE,2023-10,3.4581851546645975e-05,0.04284374098825454,0.0,0.0,0.0,0.0,0.015905204150677105,3.576172016017001e-11,0.05,1.2229835294693169e-06,1.5866068753821781e-09,0.7278491566489372,2.642081815352246e-08
GRSE,2023-11,2.589184066896965e-05,0.02802437430672347,12.2098057611555,0.0,0.0,0.0,0.001704855719313992,1.93832815947184e-11,0.09523809523809523,1.2988093320068984e-06,1.610998429006218e-09,0.936733747866391,2.0088919094251026e-08
GRSE,2023-12,1.8804578472846998e-05,0.03582065336328176,19.696016650465772,0.0,0.0,0.0,-0.0001669658100300561,1.5234975343105895e-11,0.0,8.487468592122475e-07,9.902902208359002e-10,0.9546446183798938,1.5718713920654193e-08
GRSE,2024-01,1.1436719414016844e-05,0.03791320978380045,21.948023529286296,0.0,0.0,0.0,0.02623821896054244,1.1914227087233278e-11,0.045454545454545456,8.184360913947584e-07,9.092488185755722e-10,0.7864887684867885,1.02122053480784e-08
GRSE,2024-02,4.6475762740330875e-05,0.04428660762307403,19.774324719915317,0.0,0.0,0.0,-0.018849758278395162,4.2496914984646453e-11,0.0,1.599658008352652e-06,1.897210502150478e-09,0.7337681791574402,3.828778065900664e-08
GRSE,2024-03,5.6492092503589804e-05,0.040889020465175764,0.0,0.0,0.0,0.0,-0.0031746267167572116,6.199506429753513e-11,0.0,2.1230575559786025e-06,2.7313859770234087e-09,0.5791176894719878,4.2920548179562256e-08
GRSE,2024-04,1.8414492003312166e-05,0.050959021009186325,0.0,0.0,0.0,0.0,0.0065670882299045065,1.2307662995978735e-11,0.0,4.4741438110622764e-07,4.778925651694594e-10,1.116164486018598,1.6271771970537986e-08
GRSE,2024-05,1.7161284763522594e-05,0.06046141909663798,0.0,0.0,0.0,0.0,0.02962205565867774,1.0851536175014032e-11,0.0,3.532567348557071e-07,2.824705798833289e-10,1.324546299771021,1.8053622919353007e-08
GRSE,2024-06,1.2915322727408624e-05,0.07793459650299062,0.0,0.0,0.0,0.0,-0.012601732361262335,5.273359149272514e-12,0.0,1.631520383017786e-07,9.000096463552823e-11,1.1183080031770432,1.798783087457296e-08
GRSE,2024-07,6.053291221789678e-06,0.06328543003857136,0.0,0.0,0.0,0.0,-0.0026090125469077907,4.278215806133615e-12,0.0,2.873108309575122e-07,1.1497668785860883e-10,0.837905093173537,1.4721598678449969e-08
GRSE,2024-08,9.206479771511317e-06,0.0538301290349041,47.72364095951544,0.0,0.047619047619047616,0.0,0.005487711017853009,8.868047146380986e-12,0.047619047619047616,7.32732990074678e-07,3.735910364628294e-10,0.5502238173742413,1.8291306368623898e-08
GRSE,2024-09,1.134016568336547e-05,0.04173233760821192,0.0,0.0,0.0,0.0,0.028427149473889895,8.463776616956451e-12,0.0,7.260784382536845e-07,3.954811976778106e-10,1.1426004460680999,2.014290678280987e-08
GRSE,2024-10,1.5881036415884088e-05,0.06181203395154462,92.37926886368744,0.0,0.0,0.0,-0.015257065423782636,1.2524727108303145e-11,0.0,6.730020427753368e-07,3.9693915757462275e-10,0.8625874171834139,2.5723117731643514e-08
GRSE,2024-11,3.2003742480776715e-05,0.044304099712793275,0.0,0.0,0.0,0.0,0.018778948127545218,2.5866428238191258e-11,0.0,1.4216765112776734e-06,9.178767525621187e-10,0.8905070130961892,4.7811917074286816e-08
GRSE,2024-12,1.9256983951509693e-05,0.042620512212635284,28.25895293624024,0.0,0.0,0.0,0.024074244425297656,1.633607543196721e-11,0.0,1.2908054330861216e-06,7.544212598791517e-10,1.0177220872214872,3.212179004209225e-08
GSPL,2006-03,0.00032646510813210777,0.03747210205728409,0.0,0.0,0.0,0.0,-0.0026821724444654853,2.612456662287426e-10,0.0,5.989344574861213e-07,1.6082310337435706e-08,1.0317625303530813,1.1919825972181096e-08
GSPL,2006-04,0.00038630706402083975,0.03874786234554131,0.8493134482235282,0.05555555555555555,0.05555555555555555,0.0025027705521550032,-0.000891916673237084,3.92108429003331e-10,0.05555555555555555,1.0305224726035602e-06,2.8062216230431164e-08,0.6556505385212291,1.4060412997075873e-08
GSPL,2006-05,0.0006376335087801082,0.0625022065332639,2.2893345390263433,0.045454545454545456,0.045454545454545456,0.0051519458407560375,0.003984671683284156,5.614086756425238e-10,0.045454545454545456,7.327879192850097e-07,1.895812455502982e-08,0.785643596938765,2.3653588041239856e-08
GSPL,2006-06,0.0026747517224654147,0.07017220339431673,0.0,0.0,0.0,0.0,-0.0014342623190970727,2.4004158538684766e-09,0.0,2.1680952529083113e-06,6.970979280279368e-08,0.5447744560498303,8.1688379301055e-08
GSPL,2006-07,0.00234473336475352,0.05120532517586709,0.0,0.0,0.0,0.0,0.005963682503014332,1.4246646348672578e-09,0.0,2.7475316698817147e-06,8.193797136529945e-08,1.07684775921596,7.698259507236406e-08
GSPL,2006-08,0.00128460261748555,0.053706948065686884,0.0,0.09090909090909091,0.09090909090909091,0.0045714241702686596,0.007880521486437655,1.0241516259902476e-09,0.09090909090909091,2.6333801037599643e-06,7.55093671720206e-08,1.4848667623964593,4.3587632909367566e-08
GSPL,2006-09,0.0009065722701051727,0.04203709305589444,0.0,0.0,0.0,0.0,0.004816869904568822,5.923361422880604e-10,0.0,1.2980389536545081e-06,3.311331137873274e-08,0.7668814263630298,3.5122850788123534e-08
GSPL,2006-10,0.0009698710911021837,0.03319047280859703,0.7688587587129851,0.0,0.0,0.0,-0.0007445542239941821,6.587293719462503e-10,0.0,2.2617533994436315e-06,5.670264298251364e-08,0.8399604831739292,3.794552299472819e-08
GSPL,2006-11,0.0008289358321038987,0.03578549587791758,0.28302873203598317,0.045454545454545456,0.045454545454545456,0.0016747522606569655,-0.0015966016157592335,7.067688063056979e-10,0.045454545454545456,2.560028597846737e-06,6.545845011601234e-08,0.6026062723158581,3.196220659749602e-08
GSPL,2006-12,0.0014319919755297716,0.05540651020747901,0.0,0.0,0.0,0.0,0.0009116212414928796,9.866008985880829e-10,0.0,2.400457239094903e-06,5.808743772145745e-08,0.7298690631888658,5.7562143289075456e-08
GSPL,2007-01,0.0011844474073348862,0.06339200375890082,2.3275137510738566,0.0,0.0,0.0,0.015954286906830237,8.591070200101016e-10,0.0,1.4248370324833633e-06,2.9869724475125946e-08,0.9710456589708912,5.44626694444069e-08
GSPL,2007-02,0.0008250333071418863,0.06512245214327893,0.6954949570587288,0.0,0.0,0.0,-0.0015417868266277552,6.12769161896319e-10,0.0,1.6511169110696267e-06,3.395188067694593e-08,0.6327096769725198,3.9155063972664794e-08
GSPL,2007-03,0.0024375321795845387,0.04087023901413306,1.4532480258240215,0.0,0.0,0.0,0.008902166682908271,1.8638711293204943e-09,0.0,3.821875834897876e-06,7.957032566733479e-08,0.7640700690427988,1.1596859921148231e-07
GSPL,2007-04,0.0012044859426455314,0.0404053560278803,0.28087165910587697,0.0,0.0,0.0,0.0017295178171279437,8.600950323774938e-10,0.0,2.9171932808287163e-06,5.7899308305609355e-08,0.7217943702728431,6.018273911532476e-08
GSPL,2007-05,0.0006070958040112286,0.05023911768768098,0.0,0.0,0.0,0.0,0.006971470663940928,5.290864950959003e-10,0.0,1.992259786122374e-06,3.4666303706064796e-08,0.678705301766052,3.4508642392850334e-08
GSPL,2007-06,0.0005642048175232291,0.04444750803453079,0.1986062547968784,0.0,0.0,0.0,-0.0026038075451176096,3.828673924524208e-10,0.0,1.3437874880714865e-06,2.3457615958135176e-08,1.2975495626090046,3.218649366188262e-08
GSPL,2007-07,0.0006920912870716242,0.034389049116018595,1.0800828428266136,0.0,0.0,0.0,-0.013293099395261037,6.10770774008679e-10,0.0,2.134721290303174e-06,3.70145269422373e-08,0.7260472244783139,3.981498014894357e-08
GSPL,2007-08,0.0015824628407083922,0.04352321834055703,0.5982430416161152,0.0,0.0,0.0,0.004658603625518171,1.3925637618979661e-09,0.0,5.0417133025147145e-06,9.06325725033452e-08,0.6083248393489317,8.691995128800909e-08
GSPL,2007-09,0.0007375445308779509,0.05639070549055575,1.7776940339752987,0.0,0.0,0.0,0.018723774982862675,5.122060382788282e-10,0.0,1.5625998598972966e-06,2.4709359151271295e-08,0.8999567647510601,4.4741819318107845e-08
GSPL,2007-10,0.0009454962380076004,0.0673192381922731,1.0039658203450246,0.045454545454545456,0.045454545454545456,0.0031244071677284098,0.01855060189296816,7.448073706691732e-10,0.045454545454545456,2.144794491153844e-06,3.6274060706479354e-08,0.6752284151420843,5.4968795689585184e-08
GSPL,2007-11,0.00023469071098418417,0.08528093525625548,0.0,0.045454545454545456,0.045454545454545456,0.005542240291875005,-0.014384975674093817,1.9323088551515397e-10,0.045454545454545456,3.9497828202939477e-07,5.378515133315892e-09,0.8574677059038722,1.6526726101930504e-08
GSPL,2007-12,6.946688850626565e-05,0.07589885343236928,0.0,0.0,0.0,0.0,0.026684773438642603,6.125463659469403e-11,0.0,1.6726887864792514e-07,1.823607513118877e-09,0.9243781611930041,6.1395093979640685e-09
