DATE,Market_Liquidity_Index
2015-04-06,-0.27838939542924385
2015-04-07,-0.1460298083450094
2015-04-08,-0.07234118852720335
2015-04-09,-0.028358603986603795
2015-04-10,-0.2689911056318908
2015-04-13,-0.1433400899560433
2015-04-15,-0.08434029444009403
2015-04-16,-0.21074445993233357
2015-04-17,-0.38948391233912544
2015-04-20,-0.451272706391679
2015-04-21,-0.44102550349982794
2015-04-22,-0.2455771533546335
2015-04-23,-0.3701941212324125
2015-04-24,-0.4596766752568502
2015-04-27,-0.5798901039706231
2015-04-28,-0.5245945202864171
2015-04-29,-0.6115938531734573
2015-04-30,-0.2806149929275712
2015-05-04,-0.6422732329453218
2015-05-05,-0.4042456862413756
2015-05-06,-0.5867170798314454
2015-05-07,-0.5805595026077994
2015-05-08,-0.7186265556603418
2015-05-11,-0.46487963719082875
2015-05-12,-0.718065553216205
2015-05-14,-0.7201249494813511
2015-05-15,-0.5200412362194624
2015-05-18,-0.47110982849280036
2015-05-19,-0.44389161073345595
2015-05-20,-0.4233334876322763
2015-05-21,-0.5987790529226482
2015-05-22,-0.5043732718636772
2015-05-25,-0.6934041356322457
2015-05-26,-0.6342881168071319
2015-05-27,-0.6098963803471936
2015-05-28,-0.27872577886993266
2015-05-29,-0.03545172905780656
2015-06-01,-0.5250700000409746
2015-06-02,-0.537166822241742
2015-06-03,-0.5471517457388733
2015-06-04,-0.7928969171239691
2015-06-05,-0.7314431368250878
2015-06-08,-1.0692726665714953
2015-06-09,-0.9708720219232004
2015-06-10,-0.7099148835421676
2015-06-11,-0.6755575248391517
2015-06-12,-0.7821792141734909
2015-06-15,-0.8886823205271996
2015-06-16,-0.8179337783124827
2015-06-17,-0.5795500249761733
2015-06-18,-0.6027375365757884
2015-06-19,-0.5578814333828134
2015-06-22,-0.5066344891624703
2015-06-23,-0.4769395843495483
2015-06-24,-0.33345203916564853
2015-06-25,-0.13932645858311132
2015-06-26,-0.5741144482569226
2015-06-29,-0.8370327854673679
2015-06-30,-0.37735331422893603
2015-07-01,-0.44099619917764427
2015-07-02,-0.4096146345910945
2015-07-03,-0.45259567030006703
2015-07-06,-0.39059771412855115
2015-07-07,-0.14415904263103088
2015-07-08,-0.3402309018275423
2015-07-09,-0.5296301972697699
2015-07-10,-0.6825184232715573
2015-07-13,-0.3717285489489886
2015-07-14,-0.3010360106933857
2015-07-15,-0.2399137523477682
2015-07-16,-0.20217576440034252
2015-07-17,-0.23268269020584
2015-07-20,-0.241803981278256
2015-07-21,-0.2983357683537148
2015-07-22,-0.36836372368449194
2015-07-23,-0.15131333256222956
2015-07-24,-0.2671938284303656
2015-07-27,-0.41010550198031687
2015-07-28,-0.39408649942209717
2015-07-29,-0.23010763629003309
2015-07-30,0.10027394286250636
2015-07-31,0.06511774290191642
2015-08-03,-0.11011399623935711
2015-08-04,-0.007636446208155585
2015-08-06,0.06417017517365414
2015-08-07,-0.01364931545650757
2015-08-10,-0.09007851487697437
2015-08-11,-0.33220682148777225
2015-08-12,-0.17592183944153267
2015-08-13,-0.16147920507558614
2015-08-14,-0.3121338723312806
2015-08-17,-0.415763510234625
2015-08-18,-0.431396552582189
2015-08-19,-0.1633961721920855
2015-08-20,-0.4541887087771756
2015-08-21,-0.38394262200911433
2015-08-24,-0.39242649854815836
2015-08-25,-0.20991341597602486
2015-08-26,-0.4720653860376621
2015-08-27,-0.39128783475461987
2015-08-28,-0.32323427014149675
2015-08-31,-0.5343600243953848
2015-09-01,-0.588853779595618
2015-09-02,-0.5265658486196567
2015-09-03,-0.5860050316688059
2015-09-04,-0.7418330727525506
2015-09-07,-0.9500047094900956
2015-09-08,-0.6954710972261514
2015-09-09,-0.7283198944108594
2015-09-10,-0.7583902652239589
2015-09-11,-0.7364265682687775
2015-09-14,-0.7605641755574604
2015-09-15,-0.7402905290664888
2015-09-16,-0.6860787702179854
2015-09-18,-0.2062006664084783
2015-09-21,-0.6126603942054378
2015-09-22,-0.5903045366932855
2015-09-23,-0.7298154229299998
2015-09-24,-0.5011352335756152
2015-09-28,-0.7532492744853492
2015-09-29,-0.4444350025586449
2015-09-30,-0.5078312468085427
2015-10-01,-0.5608229577068169
2015-10-05,-0.41840048408482855
2015-10-06,-0.3049411689262047
2015-10-07,-0.32548564009604425
2015-10-08,-0.46442823654297
2015-10-09,-0.2274126035051281
2015-10-12,-0.4932357431813385
2015-10-13,-0.37118287055279114
2015-10-14,-0.346661913518046
2015-10-15,-0.24084946350913589
2015-10-16,-0.3283747437476366
2015-10-19,-0.2890804967156557
2015-10-20,-0.08231588901496313
2015-10-21,-0.15248322336984474
2015-10-23,-0.27411842439383144
2015-10-26,-0.5202029010162066
2015-10-27,-0.3604773964464858
2015-10-28,-0.2237019750609871
2015-10-29,-0.054729164755681674
2015-10-30,-0.23241492252607682
2015-11-02,-0.472433505746276
2015-11-03,-0.24033788172586013
2015-11-04,-0.19539393405555525
2015-11-05,-0.4328107119007433
2015-11-06,-0.5170169599548986
2015-11-09,-0.3900843480811096
2015-11-10,-0.5325518659337508
2015-11-11,-1.9293502540710934
2015-11-13,-0.8670542264747344
2015-11-16,-0.5338570033975157
2015-11-17,-0.35660434597445084
2015-11-18,-0.4593298333077002
2015-11-19,-0.5463338396509976
2015-11-20,-0.39644639575029217
2015-11-23,-0.4144405416495969
2015-11-24,-0.30494325807630207
2015-11-26,-0.027393515339909746
2015-11-27,-0.2778040271366676
2015-11-30,-0.14372537787745532
2015-12-01,-0.24358533251075076
2015-12-02,-0.2500836124001075
2015-12-03,-0.2865078271681311
2015-12-04,-0.5146079731467113
2015-12-07,-0.5183218072786085
2015-12-08,-0.5813538497197458
2015-12-09,-0.6162910200116144
2015-12-10,-0.6565439843387864
2015-12-11,-0.5110818263981572
2015-12-14,-0.5936081681353728
2015-12-15,-0.5731651852920142
2015-12-16,-0.44697970917275726
2015-12-17,-0.3362800198166283
2015-12-18,-0.2542887036706678
2015-12-21,-0.3759388584185948
2015-12-22,-0.4119922943441329
2015-12-23,-0.3038947774776759
2015-12-24,-0.37626136109465513
2015-12-28,-0.32348612232251606
2015-12-29,-0.33798856717987064
2015-12-30,-0.3080082896664756
2015-12-31,0.04440909955770966
2016-01-01,-0.43445517424770286
2016-01-04,-0.44648709775899076
2016-01-05,-0.29209400484350234
2016-01-06,-0.28225828865931624
2016-01-07,-0.5215157413853131
2016-01-08,-0.4725345225141818
2016-01-11,-0.47086029037202215
2016-01-12,-0.5759620477290929
2016-01-13,-0.22204023892990102
2016-01-14,-0.4811792575738735
2016-01-15,-0.697953342642737
2016-01-18,-0.7791603700548865
2016-01-19,-0.7505348031094287
2016-01-20,-0.7881340778978161
2016-01-21,-0.4866789368546465
2016-01-22,-0.6047596349619282
2016-01-25,-0.8626827775345643
2016-01-27,-0.715011140098428
2016-01-28,-0.36418665647695225
2016-01-29,-0.47098128286164476
2016-02-01,-0.6055620702575775
2016-02-02,-0.6813964429594467
2016-02-03,-0.8560773369278423
2016-02-04,-0.6121336737643709
2016-02-05,-0.6844129052493955
2016-02-08,-0.6240399040198639
2016-02-09,-0.8546331605444494
2016-02-10,-0.6477144253297861
2016-02-11,-0.7846448888977104
2016-02-12,-0.6533419707207555
2016-02-15,-1.0406905625679468
2016-02-16,-1.1654665076794388
2016-02-17,-0.8807175505858371
2016-02-18,-0.9767779265997425
2016-02-19,-1.1990010662415969
2016-02-22,-1.2536985315459146
2016-02-23,-0.9944652992048614
2016-02-24,-0.8761183010179503
2016-02-25,-0.7061035933256383
2016-02-26,-0.8336518555004498
2016-02-29,-0.8487424542655853
2016-03-01,-0.8927580790963396
2016-03-02,-0.5064840554936524
2016-03-03,-0.4814139951277045
2016-03-04,-0.4405048485812492
2016-03-08,-0.6307459063537828
2016-03-09,-0.6054627429242175
2016-03-10,-0.6285334211309155
2016-03-11,-0.5360418189108456
2016-03-14,-0.5735808501509199
2016-03-15,-0.6277535113612476
2016-03-16,-0.5329468296671942
2016-03-17,-0.5186853689910709
2016-03-18,-0.3501476656398233
2016-03-21,-0.5392785792535955
2016-03-22,-0.2613138941852067
2016-03-23,-0.3402538389588408
2016-03-28,-0.6920763498081322
2016-03-29,-0.31300485468496864
2016-03-30,-0.4364144192755045
2016-03-31,-0.16314327273817902
2016-04-01,-0.5993021846226957
2016-04-04,-0.4630858685820462
2016-04-05,-0.6743187722606236
2016-04-06,-0.5127493832087812
2016-04-07,-0.516281843370959
2016-04-08,-0.5926052643546865
2016-04-11,-0.4538970477905904
2016-04-12,-0.3283267158080171
2016-04-13,-0.13018317300449297
2016-04-18,-0.35317038597425887
2016-04-20,-0.26132673156451963
2016-04-21,-0.2782227701893702
2016-04-22,-0.356840308962787
2016-04-25,-0.4335711616063644
2016-04-26,-0.06661541448253099
2016-04-27,-0.21430149658305347
2016-04-28,-0.1629323459256791
2016-04-29,-0.3479058204083636
2016-05-02,-0.4040416905344492
2016-05-03,-0.24150031467648347
2016-05-04,-0.4619923407669119
2016-05-05,-0.3954965170390991
2016-05-06,-0.5898560199104123
2016-05-09,-0.28101451937652566
2016-05-10,-0.34209964053392106
2016-05-11,-0.3809286728441884
2016-05-12,-0.42974031262367013
2016-05-13,-0.29481269617042677
2016-05-16,-0.43620870786224036
2016-05-17,-0.17395840455486303
2016-05-18,-0.4954760228227458
2016-05-19,-0.4169248633325239
2016-05-20,-0.5411748395724248
2016-05-23,-0.5806863506071238
2016-05-24,-0.5409292650441508
2016-05-25,-0.26180048317697757
2016-05-26,-0.10316613061772287
2016-05-27,-0.2026970048015825
2016-05-30,-0.33155297736035966
2016-05-31,-0.11477956867025427
2016-06-01,-0.27288127124645917
2016-06-02,-0.30726987734037453
2016-06-03,-0.3554670280024206
2016-06-06,-0.4528648819858731
2016-06-07,-0.31343427847708527
2016-06-08,-0.3491055730164939
2016-06-09,-0.18418982148711302
2016-06-10,-0.2336342021135043
2016-06-13,-0.36448678988520544
2016-06-14,-0.39216713713400214
2016-06-15,-0.16340890042709588
2016-06-16,-0.21523168172006069
2016-06-17,-0.1746426623074577
2016-06-20,-0.376024595800125
2016-06-21,-0.29182432521554696
2016-06-22,-0.2937184605647034
2016-06-23,-0.5672593787579999
2016-06-24,-0.11627459450572128
2016-06-27,-0.39196950594724494
2016-06-28,-0.13914576610078574
2016-06-29,0.014892219122898292
2016-06-30,0.2975798117905118
2016-07-01,0.03626183481630213
2016-07-04,0.004620394448533481
2016-07-05,-0.02199825827189631
2016-07-07,-0.0033132256235269717
2016-07-08,-0.159096816775658
2016-07-11,0.044305031776200376
2016-07-12,0.0386413444131492
2016-07-13,-0.0022166521919827513
2016-07-14,-0.01763794131994806
2016-07-15,-0.1457459452389309
2016-07-18,-0.10843964646187881
2016-07-19,-0.09572259916117258
2016-07-20,0.04218803704034313
2016-07-21,-0.016667570304005203
2016-07-22,-0.0895931821244176
2016-07-25,0.0802327789887937
2016-07-26,0.08375797134307955
2016-07-27,0.02932119247584543
2016-07-28,0.4225066142423242
2016-07-29,0.11800028505725092
2016-08-01,0.1736887491186329
2016-08-02,0.042739500308978294
2016-08-03,-0.05938932546631031
2016-08-04,-0.0037237030924464213
2016-08-05,0.08403227890881014
2016-08-08,0.0014493478884090678
2016-08-09,0.04169160458474171
2016-08-10,0.0245239527621689
2016-08-11,0.024263626415531335
2016-08-12,-0.05184077943710109
2016-08-16,-0.1597919655687988
2016-08-17,-0.18674437627564766
2016-08-18,0.008814608831377248
2016-08-19,0.07639209781562953
2016-08-22,-0.07798065518031314
2016-08-23,-0.033099808404373814
2016-08-24,-0.026196024997090523
2016-08-25,0.24128830750217722
2016-08-26,-0.1952303934492384
2016-08-29,-0.29232672398599074
2016-08-30,0.10688812185656535
