DATE,NIFTY50_Liquidity_Index
2013-06-06,0.2215859156112599
2013-06-07,0.11159710177671842
2013-06-10,0.30538596953855573
2013-06-11,0.22464117555154914
2013-06-12,0.4648497654568557
2013-06-13,0.5178463331132072
2013-06-14,0.2589112767895004
2013-06-17,0.23246833455590357
2013-06-18,0.41970610593699825
2013-06-19,0.48559460533246523
2013-06-20,0.042838222209483925
2013-06-21,0.3500313398028689
2013-06-24,0.31102289157907753
2013-06-25,0.13922675607668433
2013-06-26,0.44185575775572705
2013-06-27,0.3723544843359105
2013-06-28,0.1347776479650101
2013-07-01,0.27675721711951223
2013-07-02,0.5281611911796111
2013-07-03,0.47126964120047116
2013-07-04,0.4077859467075503
2013-07-05,0.5583825286944141
2013-07-08,0.4296046858466337
2013-07-09,0.6346427133691245
2013-07-10,0.288172310015429
2013-07-11,0.4143325010289196
2013-07-12,0.3862729984847321
2013-07-15,0.45361783076873274
2013-07-16,0.47399503663236253
2013-07-17,0.4293545345296084
2013-07-18,0.333483329393133
2013-07-19,0.5464497006688119
2013-07-22,0.4323845404810864
2013-07-23,0.6421768072088887
2013-07-24,0.2582254302304004
2013-07-25,0.2107024400737492
2013-07-26,0.3307829769203849
2013-07-29,0.4356025355102389
2013-07-30,0.02610343882281152
2013-07-31,0.3198823627980749
2013-08-01,-0.11058674284969329
2013-08-02,0.027308852904564813
2013-08-05,0.43315445282306997
2013-08-06,-0.2382122599532418
2013-08-07,0.3127527246590179
2013-08-08,0.3598518507156094
2013-08-12,0.21377990994157509
2013-08-13,-0.06560014017914934
2013-08-14,0.4119333690037115
2013-08-16,-0.7465337513884852
2013-08-19,-0.21745847777650898
2013-08-20,0.00036727817970439526
2013-08-21,-0.7352392081900474
2013-08-22,-0.44148653636056484
2013-08-23,0.10102675312655206
2013-08-26,0.3067251069107782
2013-08-27,-0.3607158326857513
2013-08-28,-0.7221918706160871
2013-08-29,-0.10582425483684832
2013-08-30,-0.14024360860124344
2013-09-02,0.22105211537371824
2013-09-03,-0.7512245496927009
2013-09-04,-0.25259310243118455
2013-09-05,0.34929494926972
2013-09-06,-0.0271311304371477
2013-09-10,-0.31521683962837427
2013-09-11,0.23332536048782404
2013-09-12,0.03830020748961487
2013-09-13,0.43203980536720404
2013-09-16,-0.29599062932460124
2013-09-17,0.48595175404159535
2013-09-18,0.3117358153255789
2013-09-19,0.19169231313665244
2013-09-20,-0.5398848714601459
2013-09-23,0.024430002940216796
2013-09-24,0.26723162773657044
2013-09-25,0.15211106457986415
2013-09-26,0.5006900672598666
2013-09-27,0.20754692720795934
2013-09-30,0.1840551940492796
2013-10-01,0.22903958216518502
2013-10-03,0.04797656596205982
2013-10-04,0.4067352004197415
2013-10-07,0.24266476214168015
2013-10-08,0.37513544524336334
2013-10-09,-0.11525183574444116
2013-10-10,0.4912224389665272
2013-10-11,0.452320615723442
2013-10-14,0.5851229685238697
2013-10-15,0.1822151249468749
2013-10-17,0.3372777965959309
2013-10-18,-0.02200958059140596
2013-10-21,0.5056973624842029
2013-10-22,0.6162078598433227
2013-10-23,0.17478166457375446
2013-10-24,0.10316703149494158
2013-10-25,0.5325820797379501
2013-10-28,0.34486088129405024
2013-10-29,-0.15747289935594752
2013-10-30,0.5685006116136494
2013-10-31,0.3997275786207382
2013-11-01,0.5794166354897481
2013-11-05,0.4687313771360249
2013-11-06,0.45674011540207765
2013-11-07,0.12288754288597463
2013-11-08,0.4250662268798903
2013-11-11,0.34983622564104083
2013-11-12,0.17926780009574605
2013-11-13,0.37569322227528756
2013-11-14,0.41086674831871556
2013-11-18,0.2831739038733284
2013-11-19,0.6610166391838993
2013-11-20,0.18531816014900696
2013-11-21,0.06663885961360613
2013-11-22,0.31419313728048703
2013-11-25,0.24527605268274782
2013-11-26,0.40566109737703887
2013-11-27,0.5561124050971861
2013-11-28,0.5741954215435661
2013-11-29,0.3387626958653469
2013-12-02,0.4788896182401367
2013-12-03,0.6444304341511736
2013-12-04,0.47253311555178623
2013-12-05,0.40973155803956496
2013-12-06,0.575223690707833
2013-12-09,0.4161309995313142
2013-12-10,0.527229179464985
2013-12-11,0.5616917486682297
2013-12-12,0.48835474039724036
2013-12-13,0.557665728872948
2013-12-16,0.6172431285244294
2013-12-17,0.47292208054573265
2013-12-18,0.15846418703254703
2013-12-19,0.12982471342186913
2013-12-20,0.0875672197139546
2013-12-23,0.5250066778427053
2013-12-24,0.5900566517092858
2013-12-26,0.5911556444149728
2013-12-27,0.6152936859018379
2013-12-30,0.3684963290516766
2013-12-31,0.6559113334174028
2014-01-02,-0.15198098969876672
2014-01-03,0.5236599887578609
2014-01-06,0.48516836603066854
2014-01-07,0.33270919696398715
2014-01-08,0.656017407036083
2014-01-09,0.5998039958152099
2014-01-10,0.1786068450025691
2014-01-13,0.18840668290239032
2014-01-14,0.540195410779985
2014-01-15,0.4648106805742989
2014-01-16,0.5612550660184147
2014-01-17,0.32356645761433334
2014-01-20,0.42518697307262915
2014-01-21,0.6564391578523765
2014-01-22,0.447389038348786
2014-01-23,0.602063374960009
2014-01-24,0.4136773746685483
2014-01-27,0.48668162011975635
2014-01-28,0.337943607149186
2014-01-29,0.4465572439817838
2014-01-30,0.4975163105198225
2014-01-31,0.6607436935764432
2014-02-03,0.28688827938446815
2014-02-04,0.27389756020043377
2014-02-05,0.4061383069424552
2014-02-06,0.28991509293511103
2014-02-07,0.5373276782918388
2014-02-10,0.609948187059773
2014-02-11,0.6751985331851584
2014-02-12,0.6677620268646333
2014-02-13,0.1256564924542705
2014-02-14,0.35387362635828634
2014-02-18,0.3408080559812693
2014-02-19,0.6145295347532587
2014-02-20,0.5671411657738806
2014-02-21,0.49636054537010743
2014-02-24,0.4499685518168788
2014-02-25,0.5974537586896405
2014-02-26,0.5854549525640269
2014-02-28,0.5129570170833166
2014-03-03,0.4176514026370691
2014-03-04,0.28337849502165263
2014-03-05,0.5537531281232763
2014-03-06,0.43764004642902554
2014-03-07,0.09079002376223985
2014-03-10,0.4091280537708934
2014-03-11,0.44716382327379295
2014-03-12,0.49731582152612075
2014-03-13,0.3181007127982742
2014-03-14,0.3154438641350438
2014-03-18,0.37446598995705505
2014-03-19,0.6563775880567502
2014-03-20,0.5413134276357641
2014-03-21,0.6460325530513665
2014-03-24,0.34984992632807627
2014-03-25,0.5550400696166968
2014-03-26,0.5863114839179107
2014-03-27,0.43290385908283985
2014-03-28,0.514207671705635
2014-03-31,0.4645771385019419
2014-04-01,0.5253567296647877
2014-04-02,0.6361697718325724
2014-04-03,0.38099763968324935
2014-04-04,0.5177012090008359
2014-04-07,0.39130340060883523
2014-04-09,0.22530654752490537
2014-04-10,0.6308753709833801
2014-04-11,0.5853258524293763
2014-04-15,0.21534726987927297
2014-04-16,0.3282904610930699
2014-04-17,0.23788490761170555
2014-04-21,0.6278393366337842
2014-04-22,0.6698440858219921
2014-04-23,0.6364506105352454
2014-04-25,0.260555804942575
2014-04-28,0.6430384393001778
2014-04-29,0.41025988719906636
2014-04-30,0.08297825257807755
2014-05-02,0.5576110384275601
2014-05-05,0.47188598078128485
2014-05-06,0.5886315452628136
2014-05-07,0.37162951258259513
2014-05-08,0.5380526200104008
2014-05-09,-0.5080078127236755
2014-05-12,-0.07781324543256292
2014-05-13,0.2734463609262519
2014-05-14,0.5200967582403748
2014-05-15,0.4703715279898472
2014-05-16,-0.6979531143976732
2014-05-19,0.3434390013841021
2014-05-20,0.2801096405885803
2014-05-21,0.41990058036434585
2014-05-22,0.5451842601127487
2014-05-23,0.40277465042400484
2014-05-26,-0.4790215739099751
2014-05-27,0.3090081750556305
2014-05-28,0.6473213479203057
2014-05-29,0.3022447465174065
2014-05-30,-0.006077008043645435
2014-06-02,0.12834253856672623
2014-06-03,0.4298930531000942
2014-06-04,0.6592062535455352
2014-06-05,0.18929022081073438
2014-06-06,0.37418087778857934
2014-06-09,0.38526502848290267
2014-06-10,0.3103501514277788
2014-06-11,0.26618752867071815
2014-06-12,0.5247315642606488
2014-06-13,0.008358204753268653
2014-06-16,0.5399755617058899
2014-06-17,0.15791072898370118
2014-06-18,0.03755492867849828
2014-06-19,0.2889147524693702
2014-06-20,0.5141177439461528
2014-06-23,0.3390025340094161
2014-06-24,0.435497460407507
2014-06-25,0.6926361316773788
2014-06-26,0.3797023977570286
2014-06-27,0.553787849547529
2014-06-30,0.36472644466565435
2014-07-01,0.7114322638875618
2014-07-02,0.5778412134277069
2014-07-03,0.6159038778300496
2014-07-04,0.332459706853919
2014-07-07,0.6953951275370519
2014-07-08,-0.32602295641268225
2014-07-09,0.3333829849803022
2014-07-10,-0.5398613887440462
2014-07-11,-0.14589266502729428
2014-07-14,0.5562669372001301
2014-07-15,0.4406857300931282
2014-07-16,0.28423001413948096
2014-07-17,0.6452759532362238
2014-07-18,0.3762344839907409
2014-07-21,0.6017191106268451
2014-07-22,0.4942461148393654
2014-07-23,0.5688193261401301
2014-07-24,0.5245894410657996
2014-07-25,0.3752517826301235
2014-07-28,0.44508876412614834
2014-07-30,0.3896551738766429
2014-07-31,0.45119225785948835
2014-08-01,0.19908696688524538
2014-08-04,0.46858107315682446
2014-08-05,0.2413489843793757
2014-08-06,0.4094195938980823
2014-08-07,0.4314409501783064
2014-08-08,0.5788502796462728
2014-08-11,0.6612368040763537
2014-08-12,0.4269258845834115
2014-08-13,0.548600510182698
2014-08-14,0.5625042536703616
2014-08-18,0.32460314555902897
2014-08-19,0.6856275548259124
2014-08-20,0.5557913122702071
2014-08-21,0.5276185974645242
2014-08-22,0.7164204301036364
2014-08-25,0.49331179612968334
2014-08-26,0.5989841542822484
2014-08-27,0.7169363269430168
2014-08-28,0.7490854371320926
2014-09-01,0.6146540426113216
2014-09-02,0.5384752953079172
2014-09-03,0.629734309313328
2014-09-04,0.6014355400560497
2014-09-05,0.49266911910542316
2014-09-08,0.595697301125344
2014-09-09,0.619294589371206
2014-09-10,0.5893789819814929
2014-09-11,0.5033897479953742
2014-09-12,0.6504867762853562
2014-09-15,0.615201025778708
2014-09-16,0.22875400401651588
2014-09-17,0.5883675185457132
2014-09-18,-0.09248159022829658
2014-09-19,0.6011904276714576
2014-09-22,0.36689219022474934
2014-09-23,0.06134714548976789
2014-09-24,0.40278950431477456
2014-09-25,0.13139909639376443
2014-09-26,0.058168883535729896
2014-09-29,0.5589579346165855
2014-09-30,0.30303191520999934
2014-10-01,0.6560618241477122
2014-10-07,0.33481989897037134
2014-10-08,0.5877456693197316
2014-10-09,0.4122790932502643
2014-10-10,0.46445217032321234
2014-10-13,0.2969316145382518
2014-10-14,0.3438168863790392
2014-10-16,-0.016361906475517267
2014-10-17,0.363661989842952
2014-10-20,0.6327104684868253
2014-10-21,0.558328818533509
2014-10-22,0.7314035344642371
2014-10-27,0.45740835055495127
2014-10-28,0.6530303410537942
2014-10-29,0.649661921402247
2014-10-30,0.3985759962524986
2014-10-31,0.21289388475766288
2014-11-03,0.616266574095118
2014-11-05,0.6810557223846478
2014-11-07,0.5306114439903833
2014-11-10,0.478024203507603
2014-11-11,0.5897445911724035
2014-11-12,0.6564707018653151
2014-11-13,0.4296790983537857
2014-11-14,0.6156428721116567
2014-11-17,0.4221948609744169
2014-11-18,0.6473283019556626
2014-11-19,0.39143046145365284
2014-11-20,0.5868116995132227
2014-11-21,0.4232090855633683
2014-11-24,0.6726754803419178
2014-11-25,0.37899322067730395
2014-11-26,0.5803799650860485
2014-11-27,0.6524892967033651
2014-11-28,0.4000016603823231
2014-12-01,0.4997624684180724
2014-12-02,0.6096148477283926
2014-12-03,0.7022309250950368
2014-12-04,0.3824502187383256
2014-12-05,0.5657779385106242
2014-12-08,0.31133304658400407
2014-12-09,0.3018495596049242
2014-12-10,0.579049612466262
2014-12-11,0.4902375047658937
2014-12-12,0.33203372300399214
2014-12-15,0.41323883159652036
2014-12-16,0.1672122983424839
2014-12-17,0.25876052881611133
2014-12-18,0.41793466563598336
2014-12-19,0.6173817584517748
2014-12-22,0.3560256697637897
2014-12-23,0.2946796815478197
2014-12-24,0.21594060880555413
2014-12-26,0.3976172721403476
2014-12-29,0.52452403736773
2014-12-30,0.6103700562901478
2014-12-31,0.6183311437467179
2015-01-02,0.24355308606322537
2015-01-05,0.4575854411559187
2015-01-06,-0.26282308995620035
2015-01-07,0.4402395703063442
2015-01-08,0.48784333470384605
2015-01-09,0.3047549278254099
2015-01-12,0.4213262038477099
2015-01-13,0.4209495984843981
2015-01-14,0.4208638080279343
2015-01-15,0.1622890492415546
2015-01-16,0.5051494252419437
2015-01-19,0.688472356583448
2015-01-20,0.23264439018597527
2015-01-21,0.6514473252335126
2015-01-22,0.6734447760656556
2015-01-23,0.5623328423216147
2015-01-27,0.4264135621755383
2015-01-28,0.36633293471833184
2015-01-29,0.4130152964239583
2015-01-30,-0.17501634456773327
2015-02-02,0.47177517119990575
2015-02-03,0.3635793144332577
2015-02-04,0.4699812550761494
2015-02-05,0.12847505277845006
2015-02-06,0.4988596186996546
2015-02-09,0.44239908996813543
2015-02-10,0.010646279333282941
2015-02-11,0.6086405951149231
2015-02-12,0.23440987312848713
2015-02-13,0.464165624791591
2015-02-16,0.5144752787121175
2015-02-18,0.4783348126598366
2015-02-19,0.33341920383723195
2015-02-20,0.4993422188121818
2015-02-23,0.23307862755998832
2015-02-24,0.5313321491736448
2015-02-25,0.44895202735810563
2015-02-26,0.33015982895736795
2015-02-27,0.22949467259951264
2015-03-02,0.5034813262988166
2015-03-03,0.5088305739361682
2015-03-04,-0.18142249000995264
2015-03-05,0.3736049341093155
2015-03-09,0.1455706600674545
2015-03-10,0.4016704050105229
2015-03-11,0.5386782521974371
2015-03-12,0.6368042940288245
2015-03-13,-0.20132823902034713
2015-03-16,0.6434487897196085
2015-03-17,0.34646150926493846
2015-03-18,0.480587359328085
2015-03-19,0.023321468040203644
2015-03-20,0.5256471188400101
2015-03-23,0.5526283069033271
2015-03-24,0.42991376326910113
2015-03-25,0.6091005617055182
2015-03-26,0.015610611749696145
2015-03-27,0.15353030783870292
2015-03-30,0.31730695812816306
2015-03-31,0.4071356374349006
2015-04-01,0.18198039115448275
2015-04-06,0.4271938826640434
2015-04-07,0.35898567075690074
2015-04-08,0.6448460343878075
2015-04-09,0.38834841622619404
2015-04-10,0.6284010250036977
2015-04-13,0.4954966011766029
2015-04-16,0.3188141783575094
2015-04-17,0.3797749249296126
2015-04-20,-0.11872738671134724
2015-04-21,0.3441607041411935
2015-04-22,0.043824030783301715
2015-04-23,0.15218876641123985
2015-04-24,0.16754461718235056
2015-04-27,0.20277321808685803
2015-04-28,0.2519542304166422
2015-04-29,0.4256358386096384
2015-04-30,0.47451481573288073
2015-05-04,0.22600164115961352
2015-05-05,0.504064873994686
2015-05-06,-0.4346598053262963
2015-05-07,0.2216539960907015
2015-05-08,0.36124310067808196
2015-05-11,0.3503140010582331
2015-05-12,-0.24997341878100243
2015-05-13,0.013323059030913152
2015-05-14,0.3635953609366334
2015-05-15,0.5344859053402334
2015-05-18,0.30988399625195195
2015-05-19,0.40791541775014106
2015-05-20,0.6340878809063913
2015-05-21,0.5640141339954854
2015-05-22,0.5528842225697487
2015-05-25,0.4782440785498209
2015-05-26,0.5772320104307609
2015-05-27,0.5618654938366898
2015-05-28,0.42312414808278764
2015-05-29,0.2245285442829845
2015-06-01,0.5671841260404594
2015-06-02,-0.27197767415480206
2015-06-03,0.1445727502415774
2015-06-04,0.34136509765125445
2015-06-05,0.40973346649152664
2015-06-08,0.3440499315533832
2015-06-09,0.6078056044517466
2015-06-10,0.19729764623000512
2015-06-11,-0.23555830469243622
2015-06-12,0.5859860203807589
2015-06-15,0.27246614985793377
2015-06-16,0.29017293169631253
2015-06-17,0.42177843640257656
2015-06-18,0.44064330917983263
2015-06-19,0.6046534849543533
2015-06-22,0.3026923878232609
2015-06-23,0.5613567723493976
2015-06-24,0.45822031007728076
2015-06-25,0.4241518963190471
2015-06-26,0.5222541250163842
2015-06-29,0.18628263734226969
2015-06-30,0.4854239597352924
2015-07-01,0.3158889472079544
2015-07-02,0.6445111388129899
2015-07-03,0.49134495073599926
2015-07-06,0.12308889878902343
2015-07-07,0.489154382897717
2015-07-08,0.30172982238097895
2015-07-09,0.48664068795830734
2015-07-10,0.5756168734578776
2015-07-13,0.2851780997490731
2015-07-14,0.5874814069668353
2015-07-15,0.5289071605148862
2015-07-16,0.5164386739800008
2015-07-17,0.6280479807869364
2015-07-20,0.5420901591219626
2015-07-21,0.24142799987360086
2015-07-22,0.15355853506918074
2015-07-23,0.4781165898984778
2015-07-24,0.502940397543762
2015-07-27,0.1604506986735952
2015-07-28,0.50986407091308
2015-07-29,0.6695444502585659
2015-07-30,0.6547666220436326
2015-07-31,0.39852215904141214
2015-08-03,0.6156233153864692
2015-08-04,0.3084590998124148
2015-08-05,0.6574223172423751
2015-08-06,0.6150432753902005
2015-08-07,0.6758518454244901
2015-08-10,0.25291462530174236
2015-08-11,0.3056529725128674
2015-08-12,0.34104244843321296
2015-08-13,0.43877720217513994
2015-08-14,0.13483739738907863
2015-08-17,0.37307052068188373
2015-08-18,0.4228986606725075
2015-08-19,0.40390629068010686
2015-08-20,0.1652813675480872
2015-08-21,0.40384692053773596
2015-08-24,-0.6875254416671747
2015-08-25,-0.520739117080783
2015-08-26,0.04880904179779936
2015-08-27,0.3655664589341101
2015-08-28,0.20061946547761428
2015-08-31,0.3829912042554599
2015-09-01,-0.12075602284141443
2015-09-02,-0.008864322789988735
2015-09-03,0.37944645069868177
2015-09-04,-0.12363634536762037
2015-09-07,-0.024744995365736534
2015-09-08,-0.14149100273900106
2015-09-09,0.4643312884850083
2015-09-10,0.09952362510685515
2015-09-11,0.29869336870912594
2015-09-14,0.22681223224944103
2015-09-15,0.438563439895413
2015-09-16,0.5538323018631752
2015-09-18,0.3787367928943136
2015-09-21,0.44761352221072764
2015-09-22,-0.41251741512510376
2015-09-23,-0.0019712570339141845
2015-09-24,0.4071114601602507
2015-09-28,0.2924002514277195
2015-09-29,-0.39939733986977727
2015-09-30,0.4568777044084256
2015-10-01,0.47011756649247644
2015-10-05,0.23829605174082913
2015-10-06,0.4545991929525297
2015-10-07,0.6105836331821994
2015-10-08,0.4127745297534582
2015-10-09,0.4148257975973561
2015-10-12,0.2836068902684674
2015-10-13,0.5633325117149796
2015-10-14,0.6607944635040285
2015-10-15,0.576275922345271
2015-10-16,0.3760212342699167
2015-10-19,0.6570709498522819
2015-10-20,0.5550073473073813
2015-10-21,0.4853324360975536
2015-10-23,0.6482225548125675
2015-10-26,0.4437880390507148
2015-10-27,0.7411913081158701
2015-10-28,0.49496350563109254
2015-10-29,0.4765108232533513
2015-10-30,0.35941378289779563
2015-11-02,0.5371610750072127
2015-11-03,0.5167898571618761
2015-11-04,0.40117942486182323
2015-11-05,0.40990424638838924
2015-11-06,0.49360221435113716
2015-11-09,-0.007268206502903926
2015-11-10,0.2696493188523487
2015-11-13,0.6500598602586549
2015-11-16,0.1932737169018942
2015-11-17,0.5166228704513537
2015-11-18,0.218703575254043
2015-11-19,0.3819145425847008
2015-11-20,0.3988860051289078
2015-11-23,0.5943643389271815
2015-11-24,0.5648803168411688
2015-11-26,0.5523640611969017
2015-11-27,0.4565345389618389
2015-11-30,0.675646736200241
2015-12-01,0.6823246522221983
2015-12-02,0.5077844431127367
2015-12-03,0.5579804316107859
2015-12-04,0.6410610655530824
2015-12-07,0.442653153454377
2015-12-08,0.40065224780829267
2015-12-09,0.34022227204941097
2015-12-10,0.4192838812594032
2015-12-11,0.1598011806135897
2015-12-14,0.24425286620660008
2015-12-15,0.4345001520382912
2015-12-16,0.5530946325158305
2015-12-17,0.2607324592748314
2015-12-18,0.4349056068889138
2015-12-21,0.2820063460882996
2015-12-22,0.4924739460319155
2015-12-23,0.6279889039064748
2015-12-24,0.5736627526749764
2015-12-28,0.47454421459240703
2015-12-29,0.6634242751099851
2015-12-30,0.5730346840773088
2015-12-31,0.5397708858852779
2016-01-04,0.003909818488085047
2016-01-05,0.5107573039656581
2016-01-06,0.4416604976671487
2016-01-07,0.2231799083780756
2016-01-08,0.5866669172667521
2016-01-11,0.2619660748124096
2016-01-12,0.3114954570046749
2016-01-13,-0.048208466018677926
2016-01-14,-0.030167592608961034
2016-01-15,0.08676420984137262
2016-01-18,0.16010955381300737
2016-01-19,0.3177446187694219
2016-01-20,-0.47145689857893663
2016-01-21,0.02135566055785502
2016-01-22,0.28568606280879966
2016-01-25,0.5089447257094681
2016-01-27,0.5607242667116764
2016-01-28,0.5733713641944839
2016-01-29,-0.07533735069334331
2016-02-01,0.5638477451353726
2016-02-02,0.04239344529441115
2016-02-03,0.4984332396396219
2016-02-04,0.3702465182629134
2016-02-05,0.35584949474879135
2016-02-08,0.006483369964826498
2016-02-09,0.624526119379537
2016-02-10,0.34886379852393734
2016-02-11,-0.628669208180142
2016-02-12,-0.11274907994680224
2016-02-15,0.1633349051677943
2016-02-16,-0.13673469538915564
2016-02-17,-0.09285766644502416
2016-02-18,0.38734572683793905
2016-02-19,0.4124123046003708
2016-02-22,0.5793539030960079
2016-02-23,-0.030569113022094835
2016-02-24,0.40491711640985245
2016-02-25,0.466504029759372
2016-02-26,0.4809578650498455
2016-02-29,-0.692460354366809
2016-03-01,-0.3025596313283934
2016-03-02,0.5174312789139951
2016-03-03,0.47722035437891236
2016-03-04,0.563655198411539
2016-03-08,0.42223351079457905
2016-03-09,0.25007949219327524
2016-03-10,0.32792086093796424
2016-03-11,0.4198143931354825
2016-03-14,0.4995456329258821
2016-03-15,0.3610010322552999
2016-03-16,0.30284734488498505
2016-03-17,0.2988090840898797
2016-03-18,0.36575118993586075
2016-03-21,0.36771604666948493
2016-03-22,0.43198536046945485
2016-03-23,0.5893036311923553
2016-03-28,-0.01364600781672132
2016-03-29,0.5055458966271075
2016-03-30,0.35683009225967177
2016-03-31,0.513958291043766
2016-04-01,0.48355843621451294
2016-04-04,0.5563230568222122
2016-04-05,0.05311654151739219
2016-04-06,0.6276304974027535
2016-04-07,0.3639279530202683
2016-04-08,0.6430425717403409
2016-04-11,-0.022534538342874607
2016-04-12,0.5936902218325079
2016-04-13,0.40048400219209984
2016-04-18,0.47982351993474126
2016-04-20,0.5079908861719821
2016-04-21,0.39295666205181323
2016-04-22,0.6282740149105572
2016-04-25,0.42508902916014635
2016-04-26,0.07132935852421585
2016-04-27,0.6363078913037881
2016-04-28,0.04723961605477136
2016-04-29,0.35907064532921623
2016-05-02,0.5986003215901601
2016-05-03,0.02852743448297239
2016-05-04,0.6157952884661934
2016-05-05,0.5036655861443261
2016-05-06,0.5554356778251649
2016-05-09,0.22868773359136318
2016-05-10,0.5718097764132685
2016-05-11,0.28577648135840433
2016-05-12,0.5266898697029002
2016-05-13,0.35834539232159635
2016-05-16,0.34131017451399065
2016-05-17,0.57081830782281
2016-05-18,0.49972761477092614
2016-05-19,0.28553946985884077
2016-05-20,0.4645774580910106
2016-05-23,0.34334423167707767
2016-05-24,0.634410873064781
2016-05-25,0.17644145746640433
2016-05-26,0.20781254445486688
2016-05-27,0.4630232782442637
2016-05-30,0.6602158078807085
2016-05-31,0.5295231992200071
2016-06-01,0.6730174771066029
2016-06-02,0.508843995035074
2016-06-03,0.6670938556124081
2016-06-06,0.6442213839494946
2016-06-07,0.5049444187827842
2016-06-08,0.7105862185979696
2016-06-09,0.43050963824800054
2016-06-10,0.3566022835156476
2016-06-13,0.5724508924151143
2016-06-14,0.5413114148731211
2016-06-15,0.4223590057910256
2016-06-16,0.3333694235791948
2016-06-17,0.5825387475859765
2016-06-20,0.17604741303524424
2016-06-21,0.5982953295660834
2016-06-22,0.43751912271588994
2016-06-23,0.3825548207407545
2016-06-24,-0.01618953375651121
2016-06-27,0.459720821733718
2016-06-28,0.5825750481186807
2016-06-29,0.6050370186058582
2016-06-30,0.5836186734197781
2016-07-01,0.651730733124842
2016-07-04,0.7240509275432777
2016-07-05,0.5700771485818888
2016-07-07,0.6674331782600283
2016-07-08,0.5473714596355387
2016-07-11,0.5447254156110002
2016-07-12,0.66956939195475
2016-07-13,0.6211231070363489
2016-07-14,0.5388907142887333
2016-07-15,0.4838522306434871
2016-07-18,0.4261399001749938
2016-07-19,0.5791706719166512
2016-07-20,0.6098188118106308
2016-07-21,0.47672198545387023
2016-07-22,0.5926293980843234
2016-07-25,0.2716459351969965
2016-07-26,0.5536028206668402
2016-07-27,0.43669956520930076
2016-07-28,0.6734269238302123
2016-07-29,0.7029255948796043
2016-08-01,0.298124344950126
2016-08-02,0.5206887133542717
2016-08-03,0.3607945262862507
2016-08-04,0.47708899093718693
2016-08-05,0.4019168205017508
2016-08-08,0.750277851332905
2016-08-09,0.4590319288800326
2016-08-10,0.2665893171523028
2016-08-11,0.599119086571485
2016-08-16,0.505629544079616
2016-08-17,0.5843326167015305
2016-08-18,0.6738363350294121
2016-08-19,0.6623872639194947
2016-08-22,0.5408102750205178
2016-08-23,0.5957438273097201
2016-08-24,0.6966197658334758
2016-08-25,0.4098813781176877
2016-08-26,0.5135483488951204
2016-08-29,0.49334668554384287
2016-08-30,0.35932740475061237
2016-08-31,0.6236667227277576
2016-09-01,0.6582892026359428
2016-09-02,0.6352580226371399
2016-09-06,0.4152131065502537
2016-09-07,0.6620899488960863
2016-09-08,0.6053832560431535
2016-09-09,0.5103890716869545
2016-09-12,0.6774932386565088
2016-09-14,0.6545054028317236
2016-09-15,0.6604851897778402
2016-09-16,0.4451828433871592
2016-09-19,0.6455006072996607
2016-09-20,0.6100894366559823
2016-09-21,0.5529433891790047
2016-09-22,0.634080270188424
2016-09-23,0.5885869229640273
2016-09-26,0.431842314257598
2016-09-27,0.5087872889792157
2016-09-28,0.5850513530167641
2016-09-29,-0.2942726158844666
2016-09-30,0.49096393275256184
2016-10-03,0.34395886479203674
2016-10-04,0.6754903048236603
2016-10-05,0.5238041318943631
2016-10-06,0.4192796256637485
2016-10-07,0.5987461615207158
2016-10-10,0.6731073593271648
2016-10-13,0.19932815969460685
2016-10-14,0.6241777541558674
2016-10-17,0.35065334735100634
2016-10-18,0.261406160872975
2016-10-19,0.5916856154245369
2016-10-20,0.6583232073243177
2016-10-21,0.6149689019835508
2016-10-24,0.6370158873709101
2016-10-25,0.6136897290153822
2016-10-26,0.6111051437264485
2016-10-27,0.5449211464716085
2016-10-28,0.5425723340464218
2016-11-01,0.6247176564643595
2016-11-02,0.6718225657884137
2016-11-03,0.5893797958012407
2016-11-04,0.3806381751905688
2016-11-07,0.6242729821710268
2016-11-08,0.5074288440826425
2016-11-09,-0.704527867541015
2016-11-10,0.4719436016890087
2016-11-11,-0.011503449927427183
2016-11-15,-0.10210279528424386
2016-11-16,0.2740687368296153
2016-11-17,0.4152881958973705
2016-11-18,0.4622333587955021
2016-11-21,-0.11421232186665325
2016-11-22,0.4644693277147824
2016-11-23,0.4588872222001741
2016-11-24,0.5250754922701918
2016-11-25,0.11350248745405038
2016-11-28,0.4781831120398906
2016-11-29,0.5394126077008156
2016-11-30,0.4173088973488947
2016-12-01,0.5466566604856729
2016-12-02,0.42107898249836395
2016-12-05,0.42695254266612237
2016-12-06,0.6261920016601408
2016-12-07,0.2911909482958963
2016-12-08,0.3360888802046309
2016-12-09,0.7237520502978019
2016-12-12,0.47062880224807724
2016-12-13,0.5160323366641365
2016-12-14,0.5497592304362514
2016-12-15,0.34822173362555214
2016-12-16,0.6367089971163119
2016-12-19,0.6762557119842121
2016-12-20,0.5560007932586607
2016-12-21,0.5642472094084106
2016-12-22,0.4384470971403718
2016-12-23,0.44353207911038844
2016-12-26,0.4549017646811528
2016-12-27,0.10925847190395953
2016-12-28,0.4939334192135863
2016-12-29,0.41696125675943246
2016-12-30,0.45113704357819984
2017-01-02,0.46542827402126324
2017-01-03,0.5114205074580019
2017-01-04,0.6897142550355588
2017-01-05,0.5883706993104437
