DATE,Market_Liquidity_Index,NIFTY50_Liquidity_Index_Raw,NIFTY50_Liquidity_Index_30D,NIFTY50_Index
2018-02-28,0.4705373386044512,0.8777393094031114,0.616827655580232,0.634746234146476
2018-03-01,0.4626184668310978,0.8161879385721705,0.6153353520739079,0.5902347255209123
2018-03-05,0.2899351564344837,0.6636239613300632,0.6197927158835499,0.4799065119119194
2018-03-06,0.4532842190505514,-0.04520237643341379,0.5941397582810805,-0.032688564711875936
2018-03-07,0.3901661412260356,0.6887580321016613,0.5952231244585673,0.49808247441027437
2018-03-08,0.427108605430412,0.548150306490238,0.5876122296520421,0.3964005474786382
2018-03-09,0.2577475959176291,0.7686245362715713,0.5874666657583391,0.5558387606027753
2018-03-12,0.4385874065616331,0.4781397509612991,0.5714700802984999,0.34577169219503867
2018-03-13,0.4160571164885477,0.7133223883341775,0.5670783210014679,0.5158464419639496
2018-03-14,0.5121494147307057,0.7817790480699015,0.5672944042604978,0.5653515814786041
2018-03-15,0.6067616510453852,0.8364701480918015,0.5681268266366727,0.6049020145153067
2018-03-16,0.6509553804284971,0.32753873409392187,0.5503005772211105,0.23686301362599524
2018-03-19,0.4463517571800839,0.3899301426313671,0.5633382375718681,0.28198200418273434
2018-03-20,0.4237123565964206,0.6376781100880846,0.5821863039326189,0.46114350199412274
2018-03-21,0.3983936849868286,0.7151927282944772,0.5845891718247594,0.5171989975959643
2018-03-22,0.3754739720141073,0.6714615083725135,0.6246943610606427,0.48557431488809494
2018-03-23,0.517685691874392,0.84323671066355,0.6419469740566403,0.6097953240259113
2018-03-26,0.5775661696978244,0.18091408226046723,0.635263680772011,0.13082988444141594
2018-03-27,0.5297427628882796,0.8823072715373546,0.6381783883047644,0.6380496030754651
2018-03-28,0.7585253326883004,0.9449184392994157,0.6404232102878721,0.6833275147819686
2018-04-02,0.1303042381309292,0.7338844077545587,0.6477626934749835,0.5307160783738868
2018-04-03,0.481797102090497,0.7815220654218766,0.651597563980084,0.5651657418262981
2018-04-04,0.5522421470841582,0.2752396747372645,0.6530109733281648,0.1990424094666396
2018-04-05,0.5016815715869848,0.6665132143668369,0.6690481761477376,0.4819959050437315
2018-04-06,0.4918715161810194,0.9287442058401307,0.6734779353118008,0.671630951043165
2018-04-09,0.3992353563203085,0.881333394701626,0.6747549194195153,0.6373453339976434
2018-04-10,0.4300462621092722,1.0426387776786095,0.6769182741741718,0.7539949853181728
2018-04-11,0.5210662130868621,0.872239207369714,0.6830072576805359,0.6307687786358023
2018-04-12,0.4898578826126404,0.8586972503032089,0.6830922571422461,0.6209757727183816
2018-04-13,0.5423772594861812,0.887749713524029,0.6883110894043863,0.641985361128675
2018-04-16,0.446344390901202,0.4491484455609761,0.6740247272763151,0.32480633069338805
2018-04-17,0.4216118017813967,0.9094220774238625,0.6771325319047049,0.6576579546004498
2018-04-18,0.4165008373009199,0.794018823617094,0.6814790273142726,0.5742029014003036
2018-04-19,0.529627825737752,1.078381429587562,0.7189318208483051,0.779842652677453
2018-04-20,0.5834902826994853,0.978712694990541,0.7285969762779344,0.707766179321571
2018-04-23,0.5386477872767698,0.5702019920216497,0.7293320324623148,0.41234745130041695
2018-04-24,0.5564758886881777,0.8992411567391132,0.7336859198112328,0.6502955168064959
2018-04-25,0.4198568532115616,0.8381303637579958,0.7456856069044561,0.6061026165969251
2018-04-26,0.6877380323658708,0.9230400159622841,0.7526761944920596,0.6675059073029208
2018-04-27,0.5310746370822684,-1.7072434041736906,0.6697087794172732,-1.2346106753582513
2018-04-30,0.395043897917735,0.9649986368227725,0.6739930623749723,0.6978487167178097
2018-05-02,0.4624564592460178,0.7531422810459685,0.6881798472733738,0.5446426080603662
2018-05-03,0.2995338012308639,0.8597264553450856,0.7038397243638311,0.621720052959106
2018-05-04,0.3544072926879477,0.7110991784542426,0.7062870933093698,0.5142387048102319
2018-05-07,0.4072541061713177,0.7563585310315499,0.7076592867339389,0.5469684724081869
2018-05-08,0.4106583172397779,0.9106407025527427,0.7156319265399465,0.6585392159306721
2018-05-09,0.4531489005133186,0.8546057980425443,0.7160108961192463,0.6180169968189486
2018-05-10,0.4168538259934519,0.8215132496237905,0.7373642016980236,0.5940857791304094
2018-05-11,0.4055059592374228,0.7895951506221222,0.734273797667516,0.5710038766505026
2018-05-14,0.3144715135591516,0.9329240585317038,0.733873984975259,0.6746536546259261
2018-05-15,0.4158869665583048,0.4679351879243362,0.7250090109809181,0.3383921571902463
2018-05-16,0.3564009325704607,0.7785747659321389,0.7249107676645935,0.5630343718033638
2018-05-17,0.3818424306549209,0.6462341841730175,0.737277251312452,0.46733091521158776
2018-05-18,0.4448133570916961,0.7980584937688129,0.7416620939591845,0.5771242305335985
2018-05-21,0.290028710605336,-2.0403310681436064,0.6426929181597266,-1.4754864548528792
2018-05-22,0.2689958911353091,0.9004543021418354,0.6433302817410669,0.6511728154162318
2018-05-23,0.3053170809061443,0.6310686991475378,0.6296112791233646,0.45636383830640265
2018-05-24,0.3265801654959696,0.6380553390268686,0.6218051501786029,0.4614162989917496
2018-05-25,0.3015570571147394,0.7066727067982446,0.6167376653951042,0.5110376561798458
2018-05-28,0.3784646499024581,0.9013336665497242,0.6171904638292941,0.6518087368571087
2018-05-29,0.3730461676506149,0.709626216019815,0.625873056177922,0.5131735168343989
2018-05-30,0.2784159422418786,0.7770802623205698,0.6214616623411455,0.5619536061031163
2018-05-31,0.7780271109995974,0.5486227438842785,0.6132817930167183,0.39674219545261474
2018-06-01,0.3241994383631772,0.8132873625463606,0.604445324115345,0.588137144052799
2018-06-04,0.2036900606038532,0.4148771838357601,0.5856508070768524,0.30002271432063815
2018-06-05,0.2700391131437787,0.7971866649371293,0.5932169628407016,0.5764937585223726
2018-06-06,0.1687678973029013,0.6458793672035044,0.5847715698561814,0.4670743256606847
2018-06-07,0.3252049470888906,0.7536487659541862,0.5819555165960543,0.5450088778453686
2018-06-08,0.4172894313338004,0.887589320870654,0.5807738267596666,0.6418693715271796
2018-06-11,0.3798035034732918,0.8716775712669611,0.666737859274355,0.6303626256956707
2018-06-12,0.4200021955096534,0.9056182270650988,0.6647585122824327,0.6549071609825544
2018-06-13,0.3698566968037427,1.0038237253999054,0.6731145604275639,0.7259254799443502
2018-06-14,0.3238824574129878,0.9375863383291749,0.6757098898603668,0.6780252303458223
2018-06-15,0.432523975344343,0.8704256055678272,0.681020770764153,0.629457253788212
2018-06-18,0.2148085856626619,1.0393099932696157,0.6904524861720885,0.7515877405414393
2018-06-19,0.2586932437297047,0.7895312071712278,0.6864155029927047,0.5709576352845085
2018-06-20,0.1827605209937059,0.9512701145598466,0.6896376468766147,0.6879207942544598
2018-06-21,0.1931694998983492,0.8151960577548133,0.6894270738143154,0.589517436678092
2018-06-22,0.2208693671674214,0.5805969724889699,0.6824604678765438,0.4198646886338396
2018-06-25,0.179134981231732,0.8491585410568265,0.6796682839607145,0.6140777567495209
2018-06-26,0.2563470696630778,0.8780682710609675,0.6933393867319356,0.634984126162096
2018-06-27,0.2987915137930855,0.5379188075022837,0.6853175214509405,0.3890015334630829
2018-06-28,0.4510089380188533,0.6557012184588391,0.6856330892604678,0.4741770986935002
2018-06-29,0.2603457295642095,0.6632497090631821,0.6811394631036135,0.4796358675252791
2018-07-02,0.1869772795318044,0.5562969763180415,0.767693731252335,0.40229189578517527
2018-07-03,0.1548115836242496,0.8093747166825633,0.7646577450703592,0.5853076738433778
2018-07-04,0.213355252652563,0.7122483115028948,0.7673637321488712,0.5150697122259317
2018-07-05,0.2257925288402112,0.9498032869567854,0.7777553304132017,0.686860042745201
2018-07-06,0.2844097833197196,-1.0248525931983499,0.7200378204133152,-0.7411327225737182
2018-07-09,0.238286398062599,0.9788889521767254,0.7226229966008819,0.7078936415235862
2018-07-10,0.3138832378713113,0.8393431729608193,0.7269468951655821,0.6069796720802371
2018-07-11,0.2938053031359592,0.9925108218861197,0.7341279138177671,0.7177444370928902
2018-07-12,0.3203357730082126,0.8652054284719276,0.7446806699706888,0.6256822288830916
2018-07-13,0.218625439265249,-0.7004180465579908,0.6942238230005436,-0.5065145341197589
2018-07-16,0.1705454257658147,0.7685417506820379,0.7060126418954197,0.5557788933498962
2018-07-17,0.223160142919787,0.7719303355736875,0.7051707642499715,0.5582293834624137
2018-07-18,0.2322733894961641,0.6275478529944594,0.7045597137763367,0.4538177020986083
2018-07-19,0.104145847104414,0.8943747886177023,0.709250581198454,0.6467763525102805
2018-07-20,0.1413525882553775,0.8142724380539835,0.706806685104565,0.5888495115656985
2018-07-23,0.2323527131557529,0.8429580716039073,0.7058493684491298,0.6095938233161908
2018-07-24,0.4672633420998084,1.009550748301865,0.7093137858236888,0.7300670356214698
2018-07-25,0.4192876010061794,1.0462397181519285,0.7107276522487561,0.7565990425597008
2018-07-26,0.6160727874045175,0.999705685671509,0.7127982971601673,0.7229474770434174
2018-07-27,0.4696816132286622,0.9244962583653789,0.714600652253419,0.6685590040156536
2018-07-30,0.4234172590985762,0.9526817482462215,0.7117130440859725,0.6889416317136253
2018-07-31,0.5424504178584002,0.7780959556988979,0.7113318690368948,0.5626881152449932
2018-08-01,0.4418688661461319,0.8941277108600691,0.7094271222469022,0.6465976756816153
2018-08-02,0.3828833539556487,0.7809788364382062,0.7082865482030153,0.5647729001841726
2018-08-03,0.544141767342,0.8945310437496552,0.7187510172450382,0.6468893500204874
2018-08-06,0.5104939458890476,0.9834957622459011,0.7232289246180074,0.7112251037373793
2018-08-07,0.5105455210586665,0.9249809512252529,0.7247926806234836,0.6689095146561442
2018-08-08,0.5305869137758334,0.8617165635352946,0.7355859391579173,0.6231592202218076
2018-08-09,0.5516830417507109,1.0950339754574938,0.7502303643912057,0.7918851129690841
2018-08-10,0.4645507290512423,-1.099658787500011,0.6914667478390992,-0.7952295934955625
2018-08-13,0.3627556588735335,0.9482668512620342,0.7045324103372324,0.6857489534265344
2018-08-14,0.4081833770367903,0.8607178871401274,0.7062438493524845,0.6224370170868079
2018-08-16,0.2967220627346591,0.8646155107562701,0.7113227559942638,0.625255623802906
2018-08-17,0.3758991721133119,1.0063782117158282,0.7132085868195651,0.7277727830693672
2018-08-20,0.4237953571570037,0.9544589729012973,0.7791856390228866,0.6902268500523241
2018-08-21,0.5129055735978586,1.073894658708625,0.7823524959072833,0.7765979980421036
2018-08-23,0.4296425683922814,0.9141247021475363,0.7848452135468407,0.6610587061698263
2018-08-24,0.5064640247269017,0.9112241133146683,0.7821356565944588,0.6589611154401571
2018-08-27,0.5749274054623558,0.738740333702169,0.7779201534354668,0.5342276913044229
2018-08-28,0.5755421080864196,1.0460475096015787,0.8361356719741192,0.7564600449641752
2018-08-29,0.6378974958207674,0.9166625349054256,0.8410730314482322,0.6628939661025953
2018-08-30,0.7661188407657465,1.0120431063660207,0.8490767904746431,0.7318694100604627
2018-08-31,0.7133373312546765,0.871091842782987,0.8571949234675941,0.6299390501015827
2018-09-03,0.6518580922198578,0.33112519935391127,0.8384199371588011,0.23945660296771393
2018-09-04,0.6117793389672219,0.7483850403265766,0.8362236905678876,0.5412023603704049
2018-09-05,0.4574454356017532,0.5144155415488902,0.825272272899387,0.3720049042882944
2018-09-06,0.4671816741544844,0.6364692324281922,0.8128362223702645,0.4602692896466294
2018-09-07,0.4131143739022965,0.6941917512197973,0.8011012901391935,0.5020119244311375
2018-09-10,0.3146167704367641,0.5351501743087654,0.7856161064271021,0.38699936781493194
2018-09-11,0.406622374832976,-3.316494884149418,0.6442497350099422,-2.3983574800944587
2018-09-12,0.3899528138371914,0.6045085450972346,0.6326439615716427,0.4371565889771629
2018-09-14,0.3723493724604494,0.824717824396067,0.6341980238615482,0.5964032004273165
2018-09-17,0.2644896562833112,0.755449650799054,0.6295754218595143,0.5463112062943345
2018-09-18,0.3845772317843322,0.5356241350195119,0.6213969318122247,0.38734211739109514
2018-09-19,0.3240523070481214,0.6472609794023405,0.6131545963339808,0.46807345277151036
2018-09-21,0.8009958635901561,-0.89074069345183,0.5506800478107231,-0.6441483191108925
2018-09-24,0.3668556897444001,-3.8574662062788554,0.3912651425605861,-2.789566470992233
2018-09-25,0.4442324423841578,0.24205062075287226,0.3706096111345054,0.1750414027830002
2018-09-26,0.3299185882350303,0.48293696387130103,0.35020637741496563,0.3492408461868922
2018-09-27,0.4438446805034058,0.580694001574703,0.40621813705078946,0.4199348562178955
2018-09-28,0.4495609194199525,0.3248913524158185,0.3854389537559156,0.2349485322617423
2018-10-01,0.3670413061702888,0.14769448630921078,0.36167150706155166,0.1068067910194446
2018-10-03,0.1533222526852806,0.5119277230942789,0.3499152474728186,0.37020581271476277
2018-10-04,0.2829496537140086,0.16069773655339892,0.3217258983007376,0.11621022554236174
2018-10-05,0.2545089679136086,-0.264546568762138,0.2810923802452898,-0.19130957959753386
2018-10-08,0.1136547134320729,0.1603098320478078,0.2506395526899292,0.11592970839849603
2018-10-09,0.1644444366258061,0.635118878156957,0.24133935855690994,0.4592927670285265
2018-10-10,0.2165663563278055,-3.5159928968543968,0.09376545821794109,-2.5426265255019196
2018-10-11,0.1000486256118937,0.15443564447397806,0.07428863524366806,0.11168172907113286
2018-10-12,0.0990149000839587,0.311357015519407,0.049798952107595676,0.22516103694891537
2018-10-15,0.067351418497996,0.6314658646897371,0.04029239643373939,0.4566510526644051
2018-10-16,0.1571696161354246,0.8447924165873494,0.034717373441117014,0.6109203488094573
2018-10-17,0.1421818888234197,-0.28918337198858096,-0.0039584670512685825,-0.20912593794204826
2018-10-19,0.0553964069268308,0.5588112687634896,0.003631068595717363,0.4041101322982196
2018-10-22,-0.0110615886313806,0.21615929113224072,-0.014109789710760497,0.1563178207379886
2018-10-23,0.011720576083875,0.5925677591873149,-0.011504715789479677,0.42852148649528243
2018-10-24,0.1309615376090212,0.3408432779178021,-0.021358914273159346,0.24648433170845369
2018-10-25,0.2015315743229275,-2.2372001907602472,-0.1190719790058275,-1.617854391279939
2018-10-26,0.091663919561434,0.57078684160929,-0.11788409009581002,0.4127703913115568
2018-10-29,0.1767352198926301,-0.19896162042615712,-0.01396631463836798,-0.14388114779895742
2018-10-30,0.2335667300199754,0.6452584418046446,-0.012607984748120981,0.4666252970545942
2018-10-31,0.2801367738627209,-0.3811761967233029,-0.052804452118766644,-0.2756514979156239
2018-11-01,0.3771751735879324,0.7328301848762684,-0.053558434316192824,0.5299537062267389
2018-11-02,0.4593054998584969,0.4737847650978339,-0.05561974664691542,0.3426223392527904
2018-11-05,0.0883549677402328,0.8349461166124718,-0.04936357540657772,0.6037998954329528
2018-11-06,0.0424749078397612,-0.9601137283113252,-0.051676009901894235,-0.6943161447473237
2018-11-07,-1.160815320345824,0.9276169849740881,0.10782676313987055,0.6708157896483101
2018-11-09,0.0159997692187572,0.8792856066851004,0.1290679293376115,0.6358644549736608
2018-11-12,0.0098204107787598,0.24764652535283332,0.12122491472032924,0.17908813890774286
2018-11-13,0.1263019981488969,0.3997059369009348,0.11519197923120363,0.2890514706312844
2018-11-14,0.2942046135581497,0.6437501074584981,0.12582060439929293,0.465534529515994
2018-11-15,0.2101783209429016,-1.3286344085127422,0.07660964123856119,-0.96081567536766
2018-11-16,0.1381172083844034,0.9563975279834612,0.09142530140153392,0.6916287361532506
2018-11-19,0.1690801073550647,0.8208138913791819,0.11342917322906002,0.5935800310029996
2018-11-20,0.1031287547244056,0.7350173474160602,0.14674797043499996,0.5315353753746583
2018-11-21,0.1847266263504168,0.6876713329341972,0.16432668713121296,0.4972966166996666
2018-11-22,0.1939517750183397,0.5199565818596267,0.16048794392130195,0.3760119647364422
2018-11-26,0.15616003545354,-2.545486206721291,0.19283816692573877,-1.840794603225515
2018-11-27,0.274154487962722,-1.6096667074543665,0.13403475519479396,-1.164047080769828
2018-11-28,0.2264423607437627,1.007638833282769,0.15724414912023937,0.7286844145569028
2018-11-29,0.3882481507655494,0.8093751552608199,0.16317445880594217,0.5853079910057674
2018-11-30,0.2733786559170948,0.8536710313612672,0.1634704126317394,0.6173410106526804
2018-12-03,0.2415616233766392,0.7984496763759746,0.19972484757722458,0.5774071182704237
2018-12-04,0.1187894254837343,0.9940791911159834,0.21423377832230772,0.7188786194768193
2018-12-05,0.0868639318438954,0.9019952339164317,0.23709497641511407,0.6522871561214086
2018-12-06,-0.083691160407913,0.5498446297627666,0.23567087210096246,0.3976258148275457
2018-12-07,0.0145493208790259,0.711447738668257,0.24802435412597762,0.5144907697238671
2018-12-10,-0.0429217193929575,0.8319109038454664,0.3503280572795014,0.6016049500168701
2018-12-11,0.1076323266231381,-0.014199938019943625,0.330828497958527,-0.010268831629976799
2018-12-12,0.2377490731336269,0.24566022255370423,0.3456492260578557,0.17765172355284758
2018-12-13,0.2608398442293195,0.829297487612396,0.35178386091811403,0.5997150311144949
2018-12-14,0.1059802026560868,0.9619710028281683,0.3965554342364965,0.6956592519691523
2018-12-17,0.1667307117797384,1.001173113568214,0.405500198526228,0.724008662661216
2018-12-18,0.2512238209594298,0.7724030449810529,0.4154541411890019,0.5585712281456316
2018-12-19,0.5037609224569188,0.9983381685130198,0.4209005429190202,0.7219585429063877
2018-12-20,0.359141553173802,0.8579862233137954,0.48150387463985755,0.6204615862178207
2018-12-21,0.3231331024838901,0.05742619153437273,0.4524975148585337,0.04152834267227367
2018-12-24,0.1697075250124441,0.538040159866575,0.44112266663124955,0.389089290676886
2018-12-26,0.238001624056222,0.0934431215156023,0.4359825531700085,0.06757435704828396
2018-12-27,0.515940541233596,0.9485198925814546,0.4542763516926925,0.6859319428664112
2018-12-28,0.3817310890887876,0.8706965578181873,0.46184123337134875,0.629653195702522
2018-12-31,0.2686903775616273,0.8816656776072979,0.5355179029086835,0.6375856278078749
2019-01-02,0.30744050315987,0.41079075595276604,0.5173310105076603,0.2970675718517364
2019-01-03,0.1339370360238113,0.44028701561521055,0.5046467813155279,0.31839809623587867
2019-01-04,0.2323903529007811,0.6702811317493143,0.5024889074599697,0.4847207133592312
2019-01-07,0.2512147166749525,0.8199220496011205,0.5068972646822005,0.5929350864231973
2019-01-08,0.2116690457065117,0.8265582399687992,0.5171173199525062,0.597734115929837
2019-01-09,0.2037715413043487,0.6420573402193068,0.6233687715171928,0.46431038742864245
2019-01-10,0.1446260307597473,0.9751779887040906,0.7095302613891413,0.7052100200153825
2019-01-11,0.1850960716687715,0.67785723953323,0.6985375415974902,0.49019945383924746
2019-01-14,0.106430414985502,0.6563764112020338,0.6934375834621972,0.47466537128933206
2019-01-15,0.2387028061279747,0.6441566032852568,0.6864537691929969,0.4658284911655033
2019-01-16,0.1409939053601005,1.019617347351238,0.6938260248921723,0.7373468005457469
2019-01-17,0.0595388673795418,0.8252311868090516,0.6881977580819413,0.5967744437508221
2019-01-18,0.0066549940342459,0.8934453212785731,0.6879127609940128,0.6461041986179414
2019-01-21,0.110705787850129,0.7454864752526928,0.6944341558436768,0.5391062331429172
2019-01-22,0.1630967446768429,0.8344477753910107,0.6985341570677687,0.6034395148390183
2019-01-23,0.1004102102383093,0.5670692330046688,0.6897061013730753,0.4100819643076226
2019-01-24,0.0333334841374986,0.9429790683054733,0.7216120682505893,0.6819250386460247
2019-01-25,0.1431638479964579,0.35376570517262645,0.7252155843378867,0.25582931825304567
2019-01-28,0.1182620370893982,0.34864702517967816,0.7091939022567961,0.25212769202471336
2019-01-29,0.0073412067975156,0.7140591402695549,0.7009301735048423,0.5163792317244981
2019-01-30,0.0294558424601021,0.7767483745611989,0.6934493488712751,0.5617135980470077
2019-01-31,0.3751482849277814,0.46637911550149547,0.6832485512219565,0.33726686736913875
2019-02-01,0.2188980728305035,0.4018678446400329,0.663366207092857,0.2906148765096172
2019-02-04,-0.1212207708574954,0.6829092916304326,0.6575303093700782,0.4938528974176054
2019-02-05,-0.0038113793147142,0.9147175254324027,0.6861066871666793,0.6614874124423519
2019-02-06,0.1320961090575591,0.7096771569320323,0.6918279204021945,0.5132103552804471
2019-02-07,0.1237037702595019,0.8946036263901873,0.7185332705646807,0.6469418389055682
2019-02-08,-0.0133150442250145,0.6803624175994593,0.7095946880652808,0.4920110991949588
2019-02-11,-0.0666929809735708,0.8986812318816573,0.7105275105340632,0.6498906013710497
2019-02-12,-0.0457369611696908,0.8217200576794447,0.7085293232031347,0.5942353345087675
2019-02-14,0.000567887017992,0.9465554776681064,0.7263881472603128,0.6845113559618589
2019-02-15,0.0690002010398721,0.41396138259917437,0.7255106261597781,0.29936044321129845
2019-02-18,-0.0506249621143358,0.5698035484407402,0.7221613733828257,0.4120593127155402
2019-02-19,-0.012003713910991,0.5227892160472624,0.7122569455976971,0.3780604133635625
2019-02-20,0.0347791136637076,0.7042044933262286,0.7081784873762781,0.5092527421516736
2019-02-21,-0.1019668350878611,0.8166868894229111,0.7139994723497316,0.5905955469745476
2019-02-22,0.0427071366398409,1.0874526620591793,0.7177419614615679,0.7864026079953275
2019-02-25,0.2032568106540118,0.7761532061894945,0.7210184936834434,0.5612831959007493
2019-02-26,0.205828511193879,0.4387203857903277,0.7137632928363864,0.31726517172060065
2019-02-27,0.3308463921533046,0.2689868460611055,0.7012576342622481,0.1945206119210175
2019-02-28,0.4202288454653264,0.9100064910019545,0.6976039390506054,0.6580805793067881
2019-03-01,0.3445175343924516,1.0060786144006175,0.7036321866369909,0.7275561261809801
2019-03-05,0.4158149763848367,0.3476394880512616,0.6854386588627471,0.2513990811590794
2019-03-06,0.5729363109605851,0.9820387048425581,0.6933237331824093,0.7101714176488115
2019-03-07,0.3292457101644521,0.9768853986786956,0.6980716539586656,0.7064447511478661
2019-03-08,0.2894692224230371,1.0973145894480625,0.7157464991734452,0.7935343624974431
2019-03-11,0.4460437563951797,0.6649584319754351,0.7064791446291107,0.48087154812216376
2019-03-12,0.6365931010423656,0.8373635819026628,0.7225990738534451,0.6055481103900476
2019-03-13,0.3853359691096042,0.927959302779626,0.7419094831067768,0.6710633402998747
2019-03-14,0.2201660606282023,0.9394856943098797,0.7494237015747877,0.6793987692122492
2019-03-15,0.6851295223100973,0.7280191583759089,0.7477993943686112,0.526474562794552
2019-03-18,0.318185859273042,0.6971554798731536,0.7554919398476666,0.5041551753731847
2019-03-19,0.3899437085525483,0.8343456153226168,0.769907865537086,0.6033656367319328
2019-03-20,0.4672972949572236,1.0495603739615595,0.782129568281457,0.7590004090559709
2019-03-22,0.3007942008920611,0.6001907640544722,0.7716453429021927,0.4340341410847173
2019-03-25,0.2559353428091012,0.8654811451487343,0.7768388091760826,0.6258816162415243
2019-03-26,0.4399287911952418,0.5428627534793142,0.7651141134123869,0.39257679898568754
2019-03-27,0.5315320735110363,0.617216913294958,0.7630092632689035,0.44634677650691734
2019-03-28,0.5582802423927666,0.6398614454098805,0.7543819370531775,0.46272240344987664
2019-04-01,0.6088218826575638,0.8512602671617933,0.7553666107025893,0.6155976416584493
2019-04-02,0.4210380138543884,0.9545978094677887,0.7556346884292453,0.6903272511472712
2019-04-03,0.4975689291856797,0.6413292961539269,0.7632136188810704,0.46378389485409105
2019-04-04,0.3329757112518798,0.7862699598698994,0.770429165928709,0.5685992306637262
2019-04-05,0.3072992100943235,0.8892722650769127,0.7826452675630307,0.6430864099869562
2019-04-08,0.216954417625268,0.4607770081202788,0.7745310180561658,0.3332156456391588
2019-04-09,0.122378064567491,0.7205711689359788,0.7713271607066013,0.5210884724163357
2019-04-10,0.3852635768156385,0.7586873279749662,0.7603683162371274,0.5486525659358319
2019-04-11,0.2294715923213304,1.0161016901780913,0.7683665990367474,0.7348044168023067
2019-04-12,0.38016945770834,0.8921991873034294,0.7834825590871842,0.6452030439818316
2019-04-15,0.3469904324984515,1.0216665694154061,0.8085718831989941,0.7388287166160721
2019-04-16,0.331173791890178,0.9209800675776822,0.8089376690848518,0.6660162343833481
2019-04-18,0.3050499450336316,0.7163497374995961,0.7992800398548178,0.5180357007354437
2019-04-22,0.1409824266659698,0.5578696138155037,0.8062877107136257,0.403429164810839
2019-04-23,0.2483500977498833,0.8838338845855833,0.80301421670506,0.6391535890459932
2019-04-24,0.2600095621289701,0.48442256029289166,0.7865987887588665,0.3503151705608426
2019-04-25,0.4472844371567366,0.4619054922283602,0.7654184855182097,0.3340317205605223
2019-04-26,0.274228162189073,0.7982443041817533,0.769861347925087,0.5772586012500694
2019-04-30,0.2903571215170148,0.8383373177538156,0.7698938057867921,0.6062522775134193
2019-05-02,0.2879857936795494,0.8683823289963062,0.7679079066606814,0.6279796372622133
2019-05-03,0.1374391739803291,0.9466072559633527,0.7681452920491305,0.6845487999700809
2019-05-06,0.013297492002494,0.9952945048717605,0.777054470265659,0.7197574861534303
2019-05-07,0.1523126036218427,0.4157642120077548,0.7676747613368123,0.3006641778915683
2019-05-08,0.0405089472733896,0.6279656727741862,0.7607954299185312,0.454119852781496
2019-05-09,0.1051549972787278,0.7810310671209548,0.7518444530238445,0.5648106713410826
2019-05-10,0.0861751515901063,0.8220679165937165,0.7592403581084858,0.5944868922702611
2019-05-13,-0.0516112784372101,0.3753847890401027,0.742903812904865,0.2714633817199185
2019-05-14,0.030825131334444,0.32099427984618106,0.7355081971170937,0.23213032404060768
2019-05-15,0.0614376330162642,0.5184439059034803,0.7322157635373778,0.3749180575177935
2019-05-16,0.0001641104362333,0.5766818478255169,0.7301097769512325,0.41703342585488223
2019-05-17,0.1587226225740665,0.45731681645961886,0.7169783285944932,0.33071337235311615
2019-05-20,0.4577981997036031,0.06352909933838025,0.6872760382568462,0.045941723392992684
2019-05-21,0.2053159984112165,0.2750264357094322,0.6750659429086965,0.198888203464425
2019-05-22,0.147447005307154,0.7976462547494108,0.6754451527380135,0.5768261156350968
2019-05-23,0.4261587803481964,-0.8613544925834589,0.6170909274826678,-0.6228973848787742
2019-05-24,0.4613355634104987,0.2978469995826824,0.6116599271980813,0.2153911295889199
2019-05-27,0.6260345038758758,0.5961733020365971,0.6075133316347686,0.4311288719924547
2019-05-28,0.6504206147103333,0.8899989470224117,0.6118903856030167,0.6436119175304674
2019-05-29,0.318089804988211,0.8343190388859757,0.6058309638932795,0.6033464177076802
2019-05-30,0.4820042304773769,0.7850667816423683,0.6022598837045775,0.5677291399195259
2019-05-31,0.4671991993566035,0.2755551836299949,0.5773895041783971,0.19927057297641396
2019-06-03,0.2923488434779964,0.4018832964206303,0.5600862784731621,0.29062605062411795
2019-06-04,0.2734350597134989,0.8605570804677685,0.5648931899054346,0.6223207280832143
2019-06-06,0.1564211426719663,0.2697236615611158,0.5552883248302882,0.1950534476489859
2019-06-07,0.072843991386666,0.6614759122295635,0.5478763924184208,0.47835312805101987
2019-06-10,0.119537740625991,0.7926162370029399,0.5581495149754225,0.5731886064247215
2019-06-11,0.1638908595692433,0.8385355946140427,0.5707038517216119,0.606395663469818
2019-06-12,0.1063150893108021,0.8224531138983229,0.5715108120454975,0.594765451673814
2019-06-13,0.0743609446657957,0.7632515935262585,0.5690079545712456,0.5519532616427354
2019-06-14,-0.0241299140868829,0.749137012259603,0.5650331106800223,0.5417461566292247
2019-06-17,0.0188839981834996,0.35034225866511204,0.5451576107700808,0.2533536176034708
2019-06-18,0.0347167986766036,0.8822139342065394,0.5413882584145735,0.6379821052220529
2019-06-19,0.1858101912263478,0.4231768762365305,0.5416353472221993,0.30602472247901225
2019-06-20,0.1226169875743059,0.27485347588300446,0.52986494065916,0.19876312578212516
2019-06-21,0.2082213318541392,0.7066704439174338,0.5273862532190426,0.5110360197542493
2019-06-24,-0.0506535183460461,0.8765444290921072,0.529202136968989,0.6338821441261926
2019-06-25,0.041510256944532,0.4750258153943897,0.5325235045141318,0.3435198175742989
2019-06-26,0.2097965227607749,0.7392148681067745,0.546464190789485,0.5345708557532171
2019-06-27,0.3728818776162486,0.8883117608346385,0.5587931192871901,0.642391811438009
2019-06-28,0.2168397156722065,0.8221834338540426,0.566976505488141,0.5945704297684515
